,day,seq_num,exposure_id,exposure_time,time
2022020700015,20220207,15,2022020700015,1.0,2022-02-07T17:46:56.457702
2022020700014,20220207,14,2022020700014,1.0,2022-02-07T17:46:52.836514
2022020700013,20220207,13,2022020700013,1.0,2022-02-07T17:46:49.218730
2022020700012,20220207,12,2022020700012,1.0,2022-02-07T17:46:45.598310
2022020700011,20220207,11,2022020700011,1.0,2022-02-07T17:46:41.959834
2021120200185,20211202,185,2021120200185,2.0,2021-12-02T18:22:07.112597
2021120200184,20211202,184,2021120200184,2.0,2021-12-02T18:22:02.498940
2021120200183,20211202,183,2021120200183,2.0,2021-12-02T18:21:57.888490
2021120200182,20211202,182,2021120200182,2.0,2021-12-02T18:21:53.270168
2021120200181,20211202,181,2021120200181,2.0,2021-12-02T18:21:48.660374
2021120200180,20211202,180,2021120200180,2.0,2021-12-02T18:21:44.038440
2021120200179,20211202,179,2021120200179,2.0,2021-12-02T18:21:39.418408
2021120200178,20211202,178,2021120200178,2.0,2021-12-02T18:21:34.791082
2021120200177,20211202,177,2021120200177,2.0,2021-12-02T18:21:30.168709
2021120200176,20211202,176,2021120200176,2.0,2021-12-02T18:21:25.530316
2021120200115,20211202,115,2021120200115,4.0,2021-12-02T17:37:19.633443
2021120200114,20211202,114,2021120200114,4.0,2021-12-02T17:37:12.682200
2021120200113,20211202,113,2021120200113,3.8,2021-12-02T17:37:05.972273
2021120200112,20211202,112,2021120200112,3.8,2021-12-02T17:36:59.273309
2021120200111,20211202,111,2021120200111,3.6,2021-12-02T17:36:52.761479
2021120200110,20211202,110,2021120200110,3.6,2021-12-02T17:36:46.299640
2021120200109,20211202,109,2021120200109,3.4,2021-12-02T17:36:40.083601
2021120200108,20211202,108,2021120200108,3.4,2021-12-02T17:36:33.841841
2021120200107,20211202,107,2021120200107,3.2,2021-12-02T17:36:27.697625
2021120200106,20211202,106,2021120200106,3.2,2021-12-02T17:36:21.508413
2021120200105,20211202,105,2021120200105,3.0,2021-12-02T17:36:15.695179
2021120200104,20211202,104,2021120200104,3.0,2021-12-02T17:36:09.788823
2021120200103,20211202,103,2021120200103,2.8,2021-12-02T17:36:04.164728
2021120200102,20211202,102,2021120200102,2.8,2021-12-02T17:35:58.364134
2021120200101,20211202,101,2021120200101,2.6,2021-12-02T17:35:52.712494
2021120200100,20211202,100,2021120200100,2.6,2021-12-02T17:35:47.291421
2021120200099,20211202,99,2021120200099,2.4,2021-12-02T17:35:42.089303
2021120200098,20211202,98,2021120200098,2.4,2021-12-02T17:35:36.829980
2021120200097,20211202,97,2021120200097,2.2,2021-12-02T17:35:31.725839
2021120200096,20211202,96,2021120200096,2.2,2021-12-02T17:35:26.615469
2021120200095,20211202,95,2021120200095,2.0,2021-12-02T17:35:21.632876
2021120200094,20211202,94,2021120200094,2.0,2021-12-02T17:35:16.645834
2021120200093,20211202,93,2021120200093,1.8,2021-12-02T17:35:11.936049
2021120200092,20211202,92,2021120200092,1.8,2021-12-02T17:35:05.063525
2021120200091,20211202,91,2021120200091,1.6,2021-12-02T17:35:00.556555
2021120200090,20211202,90,2021120200090,1.6,2021-12-02T17:34:53.890242
2021120200089,20211202,89,2021120200089,1.4,2021-12-02T17:34:49.685146
2021120200088,20211202,88,2021120200088,1.4,2021-12-02T17:34:43.277877
2021120200087,20211202,87,2021120200087,1.2,2021-12-02T17:34:39.096704
2021120200086,20211202,86,2021120200086,1.2,2021-12-02T17:34:32.925135
2021120200085,20211202,85,2021120200085,1.0,2021-12-02T17:34:29.009997
2021120200084,20211202,84,2021120200084,1.0,2021-12-02T17:34:22.903142
2021120200083,20211202,83,2021120200083,0.8,2021-12-02T17:34:19.125353
2021120200082,20211202,82,2021120200082,0.8,2021-12-02T17:34:13.311886
2021120200081,20211202,81,2021120200081,0.6,2021-12-02T17:34:09.809299
2021120200080,20211202,80,2021120200080,0.6,2021-12-02T17:34:04.174291
2021120200079,20211202,79,2021120200079,0.4,2021-12-02T17:34:00.812934
2021120200078,20211202,78,2021120200078,0.4,2021-12-02T17:33:55.442595
2021120200077,20211202,77,2021120200077,0.2,2021-12-02T17:33:52.422906
2021120200076,20211202,76,2021120200076,0.2,2021-12-02T17:33:47.022025
2021120200075,20211202,75,2021120200075,2.0,2021-12-02T17:27:15.352068
2021120200074,20211202,74,2021120200074,2.0,2021-12-02T17:27:10.726332
2021120200073,20211202,73,2021120200073,2.0,2021-12-02T17:27:06.096027
2021120200072,20211202,72,2021120200072,2.0,2021-12-02T17:27:01.455759
2021120200071,20211202,71,2021120200071,2.0,2021-12-02T17:26:56.828504
2021120200070,20211202,70,2021120200070,2.0,2021-12-02T17:26:52.206899
2021120200069,20211202,69,2021120200069,2.0,2021-12-02T17:26:47.579850
2021120200068,20211202,68,2021120200068,2.0,2021-12-02T17:26:42.942460
2021120200067,20211202,67,2021120200067,2.0,2021-12-02T17:26:38.311593
2021120200066,20211202,66,2021120200066,2.0,2021-12-02T17:26:33.676198
2021113000078,20211130,78,2021113000078,2.0,2021-11-30T21:55:41.731732
2021113000077,20211130,77,2021113000077,2.0,2021-11-30T21:55:37.118913
2021113000076,20211130,76,2021113000076,2.0,2021-11-30T21:55:32.468762
2021113000075,20211130,75,2021113000075,2.0,2021-11-30T21:55:27.843865
2021113000074,20211130,74,2021113000074,2.0,2021-11-30T21:55:23.217093
2021113000073,20211130,73,2021113000073,2.0,2021-11-30T21:55:18.605079
2021113000072,20211130,72,2021113000072,2.0,2021-11-30T21:55:13.971308
2021113000071,20211130,71,2021113000071,2.0,2021-11-30T21:55:09.358274
2021113000070,20211130,70,2021113000070,2.0,2021-11-30T21:55:04.734362
2021113000069,20211130,69,2021113000069,2.0,2021-11-30T21:55:00.120412
2021110400115,20211104,115,2021110400115,2.0,2021-11-04T20:47:50.837974
2021110400114,20211104,114,2021110400114,2.0,2021-11-04T20:47:46.226850
2021110400113,20211104,113,2021110400113,2.0,2021-11-04T20:47:41.609504
2021110400112,20211104,112,2021110400112,2.0,2021-11-04T20:47:36.991035
2021110400111,20211104,111,2021110400111,2.0,2021-11-04T20:47:32.371460
2021110400110,20211104,110,2021110400110,2.0,2021-11-04T20:47:27.747082
2021110400109,20211104,109,2021110400109,2.0,2021-11-04T20:47:23.127031
2021110400108,20211104,108,2021110400108,2.0,2021-11-04T20:47:18.526966
2021110400107,20211104,107,2021110400107,2.0,2021-11-04T20:47:13.906709
2021110400106,20211104,106,2021110400106,2.0,2021-11-04T20:47:09.286823
2021110400105,20211104,105,2021110400105,2.0,2021-11-04T20:47:04.667965
2021110400104,20211104,104,2021110400104,2.0,2021-11-04T20:47:00.041176
2021110400103,20211104,103,2021110400103,2.0,2021-11-04T20:46:55.429836
2021110400102,20211104,102,2021110400102,2.0,2021-11-04T20:46:50.816058
2021110400101,20211104,101,2021110400101,2.0,2021-11-04T20:46:46.201477
2021110400100,20211104,100,2021110400100,4.0,2021-11-04T20:43:55.565357
2021110400099,20211104,99,2021110400099,4.0,2021-11-04T20:43:48.741018
2021110400098,20211104,98,2021110400098,3.8,2021-11-04T20:43:42.026330
2021110400097,20211104,97,2021110400097,3.8,2021-11-04T20:43:35.173159
2021110400096,20211104,96,2021110400096,3.6,2021-11-04T20:43:28.503244
2021110400095,20211104,95,2021110400095,3.6,2021-11-04T20:43:22.069995
2021110400094,20211104,94,2021110400094,3.4,2021-11-04T20:43:15.825323
2021110400093,20211104,93,2021110400093,3.4,2021-11-04T20:43:09.424189
2021110400092,20211104,92,2021110400092,3.2,2021-11-04T20:43:03.328530
2021110400091,20211104,91,2021110400091,3.2,2021-11-04T20:42:57.288583
2021110400090,20211104,90,2021110400090,3.0,2021-11-04T20:42:51.463391
2021110400089,20211104,89,2021110400089,3.0,2021-11-04T20:42:45.656352
2021110400088,20211104,88,2021110400088,2.8,2021-11-04T20:42:40.040827
2021110400087,20211104,87,2021110400087,2.8,2021-11-04T20:42:34.318694
2021110400086,20211104,86,2021110400086,2.6,2021-11-04T20:42:28.721528
2021110400085,20211104,85,2021110400085,2.6,2021-11-04T20:42:23.211654
2021110400084,20211104,84,2021110400084,2.4,2021-11-04T20:42:17.986631
2021110400083,20211104,83,2021110400083,2.4,2021-11-04T20:42:12.722469
2021110400082,20211104,82,2021110400082,2.2,2021-11-04T20:42:07.710448
2021110400081,20211104,81,2021110400081,2.2,2021-11-04T20:42:02.676378
2021110400080,20211104,80,2021110400080,2.0,2021-11-04T20:41:57.735560
2021110400079,20211104,79,2021110400079,2.0,2021-11-04T20:41:52.933111
2021110400078,20211104,78,2021110400078,1.8,2021-11-04T20:41:48.180964
2021110400077,20211104,77,2021110400077,1.8,2021-11-04T20:41:41.401821
2021110400076,20211104,76,2021110400076,1.6,2021-11-04T20:41:36.922784
2021110400075,20211104,75,2021110400075,1.6,2021-11-04T20:41:30.343477
2021110400074,20211104,74,2021110400074,1.4,2021-11-04T20:41:26.058995
2021110400073,20211104,73,2021110400073,1.4,2021-11-04T20:41:19.614307
2021110400072,20211104,72,2021110400072,1.2,2021-11-04T20:41:15.264638
2021110400071,20211104,71,2021110400071,1.2,2021-11-04T20:41:09.019161
2021110400070,20211104,70,2021110400070,1.0,2021-11-04T20:41:05.069593
2021110400069,20211104,69,2021110400069,1.0,2021-11-04T20:40:58.714976
2021110400068,20211104,68,2021110400068,0.8,2021-11-04T20:40:54.860448
2021110400067,20211104,67,2021110400067,0.8,2021-11-04T20:40:49.089524
2021110400066,20211104,66,2021110400066,0.6,2021-11-04T20:40:45.436273
2021110400065,20211104,65,2021110400065,0.6,2021-11-04T20:40:39.645546
2021110400064,20211104,64,2021110400064,0.4,2021-11-04T20:40:36.255798
2021110400063,20211104,63,2021110400063,0.4,2021-11-04T20:40:30.877579
2021110400062,20211104,62,2021110400062,0.2,2021-11-04T20:40:27.626417
2021110400061,20211104,61,2021110400061,0.2,2021-11-04T20:40:22.338477
2021110200077,20211102,77,2021110200077,2.0,2021-11-02T21:57:46.481374
2021110200076,20211102,76,2021110200076,2.0,2021-11-02T21:57:41.841037
2021110200075,20211102,75,2021110200075,2.0,2021-11-02T21:57:37.215233
2021110200074,20211102,74,2021110200074,2.0,2021-11-02T21:57:32.580314
2021110200073,20211102,73,2021110200073,2.0,2021-11-02T21:57:27.942223
2021110200072,20211102,72,2021110200072,2.0,2021-11-02T21:57:23.304202
2021110200071,20211102,71,2021110200071,2.0,2021-11-02T21:57:18.673560
2021110200070,20211102,70,2021110200070,2.0,2021-11-02T21:57:12.147120
2021110200069,20211102,69,2021110200069,2.0,2021-11-02T21:57:07.522456
2021110200068,20211102,68,2021110200068,2.0,2021-11-02T21:57:02.880642
2021110200067,20211102,67,2021110200067,2.0,2021-11-02T21:56:20.153674
2021101300172,20211013,172,2021101300172,4.0,2021-10-13T15:54:06.344490
2021101300171,20211013,171,2021101300171,4.0,2021-10-13T15:53:59.199746
2021101300170,20211013,170,2021101300170,3.8,2021-10-13T15:53:52.354870
2021101300169,20211013,169,2021101300169,3.8,2021-10-13T15:53:45.741780
2021101300168,20211013,168,2021101300168,3.6,2021-10-13T15:53:39.310155
2021101300167,20211013,167,2021101300167,3.6,2021-10-13T15:53:32.698775
2021101300166,20211013,166,2021101300166,3.4,2021-10-13T15:53:26.360264
2021101300165,20211013,165,2021101300165,3.4,2021-10-13T15:53:20.075717
2021101300164,20211013,164,2021101300164,3.2,2021-10-13T15:53:13.965277
2021101300163,20211013,163,2021101300163,3.2,2021-10-13T15:53:07.594391
2021101300162,20211013,162,2021101300162,3.0,2021-10-13T15:53:01.769415
2021101300161,20211013,161,2021101300161,3.0,2021-10-13T15:52:55.946366
2021101300160,20211013,160,2021101300160,2.8,2021-10-13T15:52:50.163796
2021101300159,20211013,159,2021101300159,2.8,2021-10-13T15:52:44.426032
2021101300158,20211013,158,2021101300158,2.6,2021-10-13T15:52:38.977242
2021101300157,20211013,157,2021101300157,2.6,2021-10-13T15:52:33.417186
2021101300156,20211013,156,2021101300156,2.4,2021-10-13T15:52:28.187066
2021101300155,20211013,155,2021101300155,2.4,2021-10-13T15:52:22.945567
2021101300154,20211013,154,2021101300154,2.2,2021-10-13T15:52:17.914443
2021101300153,20211013,153,2021101300153,2.2,2021-10-13T15:52:12.752734
2021101300152,20211013,152,2021101300152,2.0,2021-10-13T15:52:07.922689
2021101300151,20211013,151,2021101300151,2.0,2021-10-13T15:52:02.988497
2021101300150,20211013,150,2021101300150,1.8,2021-10-13T15:51:58.270781
2021101300149,20211013,149,2021101300149,1.8,2021-10-13T15:51:51.491543
2021101300148,20211013,148,2021101300148,1.6,2021-10-13T15:51:46.918555
2021101300147,20211013,147,2021101300147,1.6,2021-10-13T15:51:40.139032
2021101300146,20211013,146,2021101300146,1.4,2021-10-13T15:51:35.914531
2021101300145,20211013,145,2021101300145,1.4,2021-10-13T15:51:29.550185
2021101300144,20211013,144,2021101300144,1.2,2021-10-13T15:51:25.420585
2021101300143,20211013,143,2021101300143,1.2,2021-10-13T15:51:19.094965
2021101300142,20211013,142,2021101300142,1.0,2021-10-13T15:51:15.158866
2021101300141,20211013,141,2021101300141,1.0,2021-10-13T15:51:09.140527
2021101300140,20211013,140,2021101300140,0.8,2021-10-13T15:51:05.472691
2021101300139,20211013,139,2021101300139,0.8,2021-10-13T15:50:59.562266
2021101300138,20211013,138,2021101300138,0.6,2021-10-13T15:50:56.121853
2021101300137,20211013,137,2021101300137,0.6,2021-10-13T15:50:50.473383
2021101300136,20211013,136,2021101300136,0.4,2021-10-13T15:50:47.252374
2021101300135,20211013,135,2021101300135,0.4,2021-10-13T15:50:41.812915
2021101300134,20211013,134,2021101300134,0.2,2021-10-13T15:50:38.680889
2021101300133,20211013,133,2021101300133,0.2,2021-10-13T15:50:33.400242
2021101300132,20211013,132,2021101300132,4.0,2021-10-13T15:48:45.518463
2021101300131,20211013,131,2021101300131,4.0,2021-10-13T15:48:38.615553
2021101300130,20211013,130,2021101300130,3.8,2021-10-13T15:48:31.932098
2021101300129,20211013,129,2021101300129,3.8,2021-10-13T15:48:24.736671
2021101300128,20211013,128,2021101300128,3.6,2021-10-13T15:48:18.168656
2021101300127,20211013,127,2021101300127,3.6,2021-10-13T15:48:11.529075
2021101300126,20211013,126,2021101300126,3.4,2021-10-13T15:48:05.260521
2021101300125,20211013,125,2021101300125,3.4,2021-10-13T15:47:58.866257
2021101300124,20211013,124,2021101300124,3.2,2021-10-13T15:47:52.755253
2021101300123,20211013,123,2021101300123,3.2,2021-10-13T15:47:46.424069
2021101300122,20211013,122,2021101300122,3.0,2021-10-13T15:47:40.457164
2021101300121,20211013,121,2021101300121,3.0,2021-10-13T15:47:34.244528
2021101300120,20211013,120,2021101300120,2.8,2021-10-13T15:47:28.455858
2021101300119,20211013,119,2021101300119,2.8,2021-10-13T15:47:22.653476
2021101300118,20211013,118,2021101300118,2.6,2021-10-13T15:47:17.106752
2021101300117,20211013,117,2021101300117,2.6,2021-10-13T15:47:11.580461
2021101300114,20211013,114,2021101300114,2.2,2021-10-13T15:46:55.696227
2021101300113,20211013,113,2021101300113,2.2,2021-10-13T15:46:50.673786
2021101300112,20211013,112,2021101300112,2.0,2021-10-13T15:46:45.759052
2021101300111,20211013,111,2021101300111,2.0,2021-10-13T15:46:40.952499
2021101300110,20211013,110,2021101300110,1.8,2021-10-13T15:46:36.283313
2021101300109,20211013,109,2021101300109,1.8,2021-10-13T15:46:29.426886
2021101300108,20211013,108,2021101300108,1.6,2021-10-13T15:46:24.956671
2021101300107,20211013,107,2021101300107,1.6,2021-10-13T15:46:18.318075
2021101300106,20211013,106,2021101300106,1.4,2021-10-13T15:46:13.776131
2021101300105,20211013,105,2021101300105,1.4,2021-10-13T15:46:07.322941
2021101300104,20211013,104,2021101300104,1.2,2021-10-13T15:46:03.109092
2021101300103,20211013,103,2021101300103,1.2,2021-10-13T15:45:56.928813
2021101300102,20211013,102,2021101300102,1.0,2021-10-13T15:45:53.078544
2021101300101,20211013,101,2021101300101,1.0,2021-10-13T15:45:47.009747
2021101300100,20211013,100,2021101300100,0.8,2021-10-13T15:45:43.224797
2021101300099,20211013,99,2021101300099,0.8,2021-10-13T15:45:37.347299
2021101300098,20211013,98,2021101300098,0.6,2021-10-13T15:45:33.874900
2021101300097,20211013,97,2021101300097,0.6,2021-10-13T15:45:28.199535
2021101300096,20211013,96,2021101300096,0.4,2021-10-13T15:45:24.926702
2021101300095,20211013,95,2021101300095,0.4,2021-10-13T15:45:19.394096
2021101300094,20211013,94,2021101300094,0.2,2021-10-13T15:45:16.154813
2021101300093,20211013,93,2021101300093,0.2,2021-10-13T15:45:10.887489
2021101300092,20211013,92,2021101300092,1.0,2021-10-13T15:42:33.668433
2021101300091,20211013,91,2021101300091,1.0,2021-10-13T15:42:30.064896
2021101300090,20211013,90,2021101300090,1.0,2021-10-13T15:42:26.453851
2021101300089,20211013,89,2021101300089,1.0,2021-10-13T15:42:22.833899
2021101300088,20211013,88,2021101300088,1.0,2021-10-13T15:42:19.204528
2021101300087,20211013,87,2021101300087,1.0,2021-10-13T15:42:15.573551
2021101300086,20211013,86,2021101300086,1.0,2021-10-13T15:42:11.934210
2021101300085,20211013,85,2021101300085,1.0,2021-10-13T15:42:08.319174
2021101300084,20211013,84,2021101300084,1.0,2021-10-13T15:42:04.692137
2021101300083,20211013,83,2021101300083,1.0,2021-10-13T15:42:01.061202
2021101300082,20211013,82,2021101300082,2.0,2021-10-13T15:40:53.301293
2021101300081,20211013,81,2021101300081,2.0,2021-10-13T15:40:48.677926
2021101300080,20211013,80,2021101300080,2.0,2021-10-13T15:40:44.056641
2021101300079,20211013,79,2021101300079,2.0,2021-10-13T15:40:39.434422
2021101300078,20211013,78,2021101300078,2.0,2021-10-13T15:40:34.775907
2021101300077,20211013,77,2021101300077,2.0,2021-10-13T15:40:30.145143
2021101300076,20211013,76,2021101300076,2.0,2021-10-13T15:40:25.510587
2021101300075,20211013,75,2021101300075,2.0,2021-10-13T15:40:20.900032
2021101300074,20211013,74,2021101300074,2.0,2021-10-13T15:40:16.263368
2021101300073,20211013,73,2021101300073,2.0,2021-10-13T15:36:48.957981
2021101300072,20211013,72,2021101300072,2.0,2021-10-13T15:30:54.021243
2021101300071,20211013,71,2021101300071,2.0,2021-10-13T15:30:49.401106
2021101300070,20211013,70,2021101300070,2.0,2021-10-13T15:30:44.773738
2021101300069,20211013,69,2021101300069,2.0,2021-10-13T15:30:40.154380
2021101300068,20211013,68,2021101300068,2.0,2021-10-13T15:30:35.515693
2021101300067,20211013,67,2021101300067,2.0,2021-10-13T15:30:30.887893
2021101300066,20211013,66,2021101300066,2.0,2021-10-13T15:30:26.244999
2021101300065,20211013,65,2021101300065,2.0,2021-10-13T15:30:21.630108
2021101300064,20211013,64,2021101300064,2.0,2021-10-13T15:30:16.993495
2021101300063,20211013,63,2021101300063,2.0,2021-10-13T15:30:12.363137
2021100700115,20211007,115,2021100700115,2.0,2021-10-07T18:32:39.213787
2021100700114,20211007,114,2021100700114,2.0,2021-10-07T18:29:23.766325
2021100700113,20211007,113,2021100700113,2.0,2021-10-07T18:27:54.013090
2021100700112,20211007,112,2021100700112,4.0,2021-10-07T18:22:30.810553
2021100700111,20211007,111,2021100700111,4.0,2021-10-07T18:22:23.975155
2021100700110,20211007,110,2021100700110,3.8,2021-10-07T18:22:17.191157
2021100700109,20211007,109,2021100700109,3.8,2021-10-07T18:22:10.458843
2021100700108,20211007,108,2021100700108,3.6,2021-10-07T18:22:03.971335
2021100700107,20211007,107,2021100700107,3.6,2021-10-07T18:21:57.368630
2021100700106,20211007,106,2021100700106,3.4,2021-10-07T18:21:51.055580
2021100700105,20211007,105,2021100700105,3.4,2021-10-07T18:21:44.717233
2021100700104,20211007,104,2021100700104,3.2,2021-10-07T18:21:38.640462
2021100700103,20211007,103,2021100700103,3.2,2021-10-07T18:21:32.610943
2021100700102,20211007,102,2021100700102,3.0,2021-10-07T18:21:26.785967
