,day,seq_num,exposure_id,exposure_time,time,Flux
2021052500123,20210525,123,2021052500123,4.8,2021-05-25T21:30:44.486865,120773.34375
2021052500122,20210525,122,2021052500122,4.6,2021-05-25T21:30:37.218482,115725.484375
2021052500121,20210525,121,2021052500121,4.6,2021-05-25T21:30:29.974127,115729.7265625
2021052500120,20210525,120,2021052500120,4.4,2021-05-25T21:30:22.908058,110656.96875
2021052500119,20210525,119,2021052500119,4.4,2021-05-25T21:30:15.851693,110652.875
2021052500118,20210525,118,2021052500118,4.2,2021-05-25T21:30:08.945378,105577.828125
2021052500117,20210525,117,2021052500117,4.2,2021-05-25T21:30:02.092864,105573.9765625
2021052500116,20210525,116,2021052500116,4.0,2021-05-25T21:29:55.425834,100508.1953125
2021052500115,20210525,115,2021052500115,4.0,2021-05-25T21:29:48.768360,100503.7421875
2021052500114,20210525,114,2021052500114,3.8,2021-05-25T21:29:42.216812,95429.8671875
2021052500113,20210525,113,2021052500113,3.8,2021-05-25T21:29:35.761263,95429.3828125
2021052500112,20210525,112,2021052500112,3.6,2021-05-25T21:29:29.500426,90363.8125
2021052500111,20210525,111,2021052500111,3.6,2021-05-25T21:29:23.243173,90352.1015625
2021052500110,20210525,110,2021052500110,3.4,2021-05-25T21:29:17.182092,85294.4140625
2021052500109,20210525,109,2021052500109,3.4,2021-05-25T21:29:11.037065,85301.46875
2021052500108,20210525,108,2021052500108,3.2,2021-05-25T21:29:05.174618,80251.890625
2021052500107,20210525,107,2021052500107,3.2,2021-05-25T21:28:59.319506,80252.0078125
2021052500106,20210525,106,2021052500106,3.0,2021-05-25T21:28:53.570243,75223.4453125
2021052500105,20210525,105,2021052500105,3.0,2021-05-25T21:28:47.897573,75219.5390625
2021052500104,20210525,104,2021052500104,2.8,2021-05-25T21:28:42.436324,70201.0
2021052500103,20210525,103,2021052500103,2.8,2021-05-25T21:28:36.926630,70203.1328125
2021052500102,20210525,102,2021052500102,2.6,2021-05-25T21:28:31.655297,65210.05859375
2021052500101,20210525,101,2021052500101,2.6,2021-05-25T21:28:26.399715,65209.8203125
2021052500100,20210525,100,2021052500100,2.4,2021-05-25T21:28:21.328838,60209.80859375
2021052500099,20210525,99,2021052500099,2.4,2021-05-25T21:28:16.256104,60211.671875
2021052500098,20210525,98,2021052500098,2.2,2021-05-25T21:28:11.354261,55208.40625
2021052500097,20210525,97,2021052500097,2.2,2021-05-25T21:28:06.490762,55208.37890625
2021052500096,20210525,96,2021052500096,2.0,2021-05-25T21:28:01.810837,50201.765625
2021052500095,20210525,95,2021052500095,2.0,2021-05-25T21:27:57.038930,50194.2890625
2021052500094,20210525,94,2021052500094,1.8,2021-05-25T21:27:52.574927,45182.0859375
2021052500093,20210525,93,2021052500093,1.8,2021-05-25T21:27:45.916813,45176.40234375
2021052500092,20210525,92,2021052500092,1.6,2021-05-25T21:27:41.619061,40153.17578125
2021052500091,20210525,91,2021052500091,1.6,2021-05-25T21:27:35.199731,40145.48046875
2021052500090,20210525,90,2021052500090,1.4,2021-05-25T21:27:31.138776,35124.03125
2021052500089,20210525,89,2021052500089,1.4,2021-05-25T21:27:24.921320,35124.14453125
2021052500088,20210525,88,2021052500088,1.2,2021-05-25T21:27:21.013024,30100.666015625
2021052500087,20210525,87,2021052500087,1.2,2021-05-25T21:27:14.902851,30096.212890625
2021052500086,20210525,86,2021052500086,1.0,2021-05-25T21:27:11.239128,25072.310546875
2021052500085,20210525,85,2021052500085,1.0,2021-05-25T21:27:05.427337,25074.533203125
2021052500084,20210525,84,2021052500084,0.8,2021-05-25T21:27:01.958092,20052.24609375
2021052500083,20210525,83,2021052500083,0.8,2021-05-25T21:26:56.330212,20051.38671875
2021052500082,20210525,82,2021052500082,0.6,2021-05-25T21:26:53.054373,15032.888671875
2021052500081,20210525,81,2021052500081,0.6,2021-05-25T21:26:47.632263,15031.8349609375
2021052500080,20210525,80,2021052500080,0.4,2021-05-25T21:26:44.566109,10021.7333984375
2021052500079,20210525,79,2021052500079,0.4,2021-05-25T21:26:39.357459,10019.92578125
2021052500078,20210525,78,2021052500078,0.2,2021-05-25T21:26:36.488261,5014.642578125
2021052500077,20210525,77,2021052500077,0.2,2021-05-25T21:26:31.469165,5014.494140625
2021052500076,20210525,76,2021052500076,2.0,2021-05-25T21:25:34.315392,50192.93359375
2021052500075,20210525,75,2021052500075,2.0,2021-05-25T21:25:29.758457,50190.453125
2021052500074,20210525,74,2021052500074,2.0,2021-05-25T21:25:25.186878,50189.01171875
2021052500073,20210525,73,2021052500073,2.0,2021-05-25T21:25:20.628742,50189.48828125
2021052500072,20210525,72,2021052500072,2.0,2021-05-25T21:25:16.066865,50191.79296875
2021052500071,20210525,71,2021052500071,2.0,2021-05-25T21:25:11.497843,50188.5234375
2021052500070,20210525,70,2021052500070,2.0,2021-05-25T21:25:06.925521,50188.49609375
2021052500069,20210525,69,2021052500069,2.0,2021-05-25T21:25:02.360827,50187.1640625
2021052500068,20210525,68,2021052500068,2.0,2021-05-25T21:24:57.791589,50190.21875
2021052500067,20210525,67,2021052500067,2.0,2021-05-25T21:24:53.232710,50189.640625
2021052500066,20210525,66,2021052500066,2.0,2021-05-25T21:20:54.542144,50165.38671875
2021052400019,20210524,19,2021052400019,2.0,2021-05-24T18:35:56.307057,1357.4991455078125
2021052400018,20210524,18,2021052400018,2.0,2021-05-24T18:35:51.723865,1357.466552734375
2021052400017,20210524,17,2021052400017,2.0,2021-05-24T18:31:42.304613,1355.346435546875
2021052400016,20210524,16,2021052400016,2.0,2021-05-24T18:31:37.737811,1355.3193359375
2021032300283,20210323,283,2021032300283,4.0,2021-03-23T20:31:24.413347,129985.1953125
2021032300282,20210323,282,2021032300282,4.0,2021-03-23T20:31:17.754819,129988.8984375
2021032300281,20210323,281,2021032300281,3.8,2021-03-23T20:31:11.216559,123876.6875
2021032300280,20210323,280,2021032300280,3.8,2021-03-23T20:31:04.755585,123866.7421875
2021032300279,20210323,279,2021032300279,3.6,2021-03-23T20:30:58.491611,117357.8046875
2021032300278,20210323,278,2021032300278,3.6,2021-03-23T20:30:52.214893,117368.125
2021032300277,20210323,277,2021032300277,3.4,2021-03-23T20:30:46.156663,110789.453125
2021032300276,20210323,276,2021032300276,3.4,2021-03-23T20:30:40.053064,110789.5
2021032300275,20210323,275,2021032300275,3.2,2021-03-23T20:30:34.171385,104209.578125
2021032300274,20210323,274,2021032300274,3.2,2021-03-23T20:30:28.301550,104206.8984375
2021032300273,20210323,273,2021032300273,3.0,2021-03-23T20:30:22.598476,97633.8828125
2021032300272,20210323,272,2021032300272,3.0,2021-03-23T20:30:16.927413,97633.203125
2021032300271,20210323,271,2021032300271,2.8,2021-03-23T20:30:11.411231,91064.21875
2021032300270,20210323,270,2021032300270,2.8,2021-03-23T20:30:05.945040,91065.046875
2021032300269,20210323,269,2021032300269,2.6,2021-03-23T20:30:00.671599,84507.4921875
2021032300268,20210323,268,2021032300268,2.6,2021-03-23T20:29:55.412837,84501.09375
2021032300267,20210323,267,2021032300267,2.4,2021-03-23T20:29:50.346029,77970.2734375
2021032300266,20210323,266,2021032300266,2.4,2021-03-23T20:29:45.287854,77968.609375
2021032300265,20210323,265,2021032300265,2.2,2021-03-23T20:29:40.432390,71469.671875
2021032300264,20210323,264,2021032300264,2.2,2021-03-23T20:29:35.576874,71467.6796875
2021032300263,20210323,263,2021032300263,2.0,2021-03-23T20:29:30.908224,64995.03515625
2021032300262,20210323,262,2021032300262,2.0,2021-03-23T20:29:26.145355,64996.171875
2021032300261,20210323,261,2021032300261,1.8,2021-03-23T20:29:21.679080,58525.0703125
2021032300260,20210323,260,2021032300260,1.8,2021-03-23T20:29:15.020777,58524.13671875
2021032300259,20210323,259,2021032300259,1.6,2021-03-23T20:29:10.711801,52034.15234375
2021032300258,20210323,258,2021032300258,1.6,2021-03-23T20:29:04.305059,52034.0078125
2021032300257,20210323,257,2021032300257,1.4,2021-03-23T20:29:00.235861,45532.3984375
2021032300256,20210323,256,2021032300256,1.4,2021-03-23T20:28:54.021671,45528.11328125
2021032300255,20210323,255,2021032300255,1.2,2021-03-23T20:28:50.103992,39020.01171875
2021032300254,20210323,254,2021032300254,1.2,2021-03-23T20:28:43.978838,39021.484375
2021032300253,20210323,253,2021032300253,1.0,2021-03-23T20:28:40.309214,32510.9921875
2021032300252,20210323,252,2021032300252,1.0,2021-03-23T20:28:34.485819,32505.78125
2021032300251,20210323,251,2021032300251,0.8,2021-03-23T20:28:31.019840,25996.912109375
2021032300250,20210323,250,2021032300250,0.8,2021-03-23T20:28:25.405663,25996.767578125
2021032300249,20210323,249,2021032300249,0.6,2021-03-23T20:28:22.123119,19491.314453125
2021032300248,20210323,248,2021032300248,0.6,2021-03-23T20:28:16.708656,19490.505859375
2021032300247,20210323,247,2021032300247,0.4,2021-03-23T20:28:13.640687,12991.640625
2021032300246,20210323,246,2021032300246,0.4,2021-03-23T20:28:08.422447,12989.375
2021032300245,20210323,245,2021032300245,0.2,2021-03-23T20:28:05.531909,6501.03076171875
2021032300244,20210323,244,2021032300244,0.2,2021-03-23T20:28:00.506635,6500.43994140625
2021032300243,20210323,243,2021032300243,2.0,2021-03-23T20:27:39.025529,57412.80078125
2021032300242,20210323,242,2021032300242,2.0,2021-03-23T20:27:34.458175,57404.5546875
2021032300241,20210323,241,2021032300241,2.0,2021-03-23T20:27:29.857617,57409.3671875
2021032300240,20210323,240,2021032300240,2.0,2021-03-23T20:27:25.294530,57408.1640625
2021032300239,20210323,239,2021032300239,2.0,2021-03-23T20:27:20.713144,57412.09375
2021032300238,20210323,238,2021032300238,2.0,2021-03-23T20:27:16.141427,57412.796875
2021032300237,20210323,237,2021032300237,2.0,2021-03-23T20:27:11.567437,57411.01953125
2021032300236,20210323,236,2021032300236,2.0,2021-03-23T20:27:07.012195,57410.15625
2021032300235,20210323,235,2021032300235,2.0,2021-03-23T20:27:02.438974,57404.4609375
2021032300234,20210323,234,2021032300234,2.0,2021-03-23T20:26:57.863887,57407.3046875
2021031100111,20210311,111,2021031100111,4.0,2021-03-11T22:36:28.352561,129430.2734375
2021031100110,20210311,110,2021031100110,4.0,2021-03-11T22:36:21.690576,129440.03125
2021031100109,20210311,109,2021031100109,3.8,2021-03-11T22:36:15.228806,123282.484375
2021031100108,20210311,108,2021031100108,3.8,2021-03-11T22:36:08.667435,123288.234375
2021031100107,20210311,107,2021031100107,3.6,2021-03-11T22:36:02.385559,116814.1953125
2021031100106,20210311,106,2021031100106,3.6,2021-03-11T22:35:56.128972,116836.0546875
2021031100105,20210311,105,2021031100105,3.4,2021-03-11T22:35:50.057151,110293.1171875
2021031100104,20210311,104,2021031100104,3.4,2021-03-11T22:35:43.938727,110313.9921875
2021031100103,20210311,103,2021031100103,3.2,2021-03-11T22:35:37.949850,103784.265625
2021031100102,20210311,102,2021031100102,3.2,2021-03-11T22:35:32.080923,103790.1484375
2021031100101,20210311,101,2021031100101,3.0,2021-03-11T22:35:26.381383,97260.1640625
2021031100100,20210311,100,2021031100100,3.0,2021-03-11T22:35:20.720109,97269.15625
2021031100099,20210311,99,2021031100099,2.8,2021-03-11T22:35:15.222140,90726.75
2021031100098,20210311,98,2021031100098,2.8,2021-03-11T22:35:09.751862,90736.65625
2021031100097,20210311,97,2021031100097,2.6,2021-03-11T22:35:04.495606,84215.1875
2021031100096,20210311,96,2021031100096,2.6,2021-03-11T22:34:59.222770,84232.4609375
2021031100095,20210311,95,2021031100095,2.4,2021-03-11T22:34:54.157293,77730.5546875
2021031100094,20210311,94,2021031100094,2.4,2021-03-11T22:34:49.089562,77739.7265625
2021031100093,20210311,93,2021031100093,2.2,2021-03-11T22:34:44.232456,71264.5859375
2021031100092,20210311,92,2021031100092,2.2,2021-03-11T22:34:39.359211,71277.1484375
2021031100091,20210311,91,2021031100091,2.0,2021-03-11T22:34:34.694682,64824.12109375
2021031100090,20210311,90,2021031100090,2.0,2021-03-11T22:34:29.920348,64831.75390625
2021031100089,20210311,89,2021031100089,1.8,2021-03-11T22:34:25.459369,58390.20703125
2021031100088,20210311,88,2021031100088,1.8,2021-03-11T22:34:18.728247,58400.69140625
2021031100087,20210311,87,2021031100087,1.6,2021-03-11T22:34:14.459828,51933.16015625
2021031100086,20210311,86,2021031100086,1.6,2021-03-11T22:34:08.036265,51942.9140625
2021031100085,20210311,85,2021031100085,1.4,2021-03-11T22:34:03.983362,45457.3046875
2021031100084,20210311,84,2021031100084,1.4,2021-03-11T22:33:57.738931,45460.3125
2021031100083,20210311,83,2021031100083,1.2,2021-03-11T22:33:53.875875,38966.87109375
2021031100082,20210311,82,2021031100082,1.2,2021-03-11T22:33:47.846874,38970.29296875
2021031100081,20210311,81,2021031100081,1.0,2021-03-11T22:33:44.194038,32471.54296875
2021031100080,20210311,80,2021031100080,1.0,2021-03-11T22:33:38.386973,32476.42578125
2021031100079,20210311,79,2021031100079,0.8,2021-03-11T22:33:34.932139,25976.3671875
2021031100078,20210311,78,2021031100078,0.8,2021-03-11T22:33:29.319664,25978.23046875
2021031100077,20210311,77,2021031100077,0.6,2021-03-11T22:33:26.060190,19481.697265625
2021031100076,20210311,76,2021031100076,0.6,2021-03-11T22:33:20.628930,19483.263671875
2021031100075,20210311,75,2021031100075,0.4,2021-03-11T22:33:17.568357,12989.2412109375
2021031100074,20210311,74,2021031100074,0.4,2021-03-11T22:33:12.300886,12991.064453125
2021031100073,20210311,73,2021031100073,0.2,2021-03-11T22:33:09.435689,6501.42431640625
2021031100072,20210311,72,2021031100072,0.2,2021-03-11T22:33:04.422641,6503.7060546875
2021031100071,20210311,71,2021031100071,2.0,2021-03-11T22:32:36.256819,57444.79296875
2021031100070,20210311,70,2021031100070,2.0,2021-03-11T22:32:31.688713,57451.90234375
2021031100069,20210311,69,2021031100069,2.0,2021-03-11T22:32:27.111811,57456.65625
2021031100068,20210311,68,2021031100068,2.0,2021-03-11T22:32:22.545830,57474.51171875
2021031100067,20210311,67,2021031100067,2.0,2021-03-11T22:32:17.970389,57482.75
2021031100066,20210311,66,2021031100066,2.0,2021-03-11T22:32:13.400183,57490.203125
2021031100065,20210311,65,2021031100065,2.0,2021-03-11T22:32:08.807142,57499.078125
2021031100064,20210311,64,2021031100064,2.0,2021-03-11T22:32:04.247347,57508.19140625
2021031100063,20210311,63,2021031100063,2.0,2021-03-11T22:31:59.685816,57521.58984375
2021031100062,20210311,62,2021031100062,2.0,2021-03-11T22:31:55.120440,57527.30078125
2021031000111,20210310,111,2021031000111,4.0,2021-03-10T22:44:12.905713,128112.59375
2021031000110,20210310,110,2021031000110,4.0,2021-03-10T22:44:06.245292,128113.484375
2021031000109,20210310,109,2021031000109,3.8,2021-03-10T22:43:59.683489,121895.2109375
2021031000108,20210310,108,2021031000108,3.8,2021-03-10T22:43:53.021850,121898.1484375
2021031000107,20210310,107,2021031000107,3.6,2021-03-10T22:43:46.760477,115449.2890625
2021031000106,20210310,106,2021031000106,3.6,2021-03-10T22:43:40.498965,115457.328125
2021031000105,20210310,105,2021031000105,3.4,2021-03-10T22:43:34.433529,108984.3359375
2021031000104,20210310,104,2021031000104,3.4,2021-03-10T22:43:28.366116,108975.6796875
2021031000103,20210310,103,2021031000103,3.2,2021-03-10T22:43:22.493058,102502.265625
2021031000102,20210310,102,2021031000102,3.2,2021-03-10T22:43:16.617167,102491.65625
2021031000101,20210310,101,2021031000101,3.0,2021-03-10T22:43:10.953941,96028.6015625
2021031000100,20210310,100,2021031000100,3.0,2021-03-10T22:43:05.297160,96021.671875
2021031000099,20210310,99,2021031000099,2.8,2021-03-10T22:42:59.823815,89562.484375
2021031000098,20210310,98,2021031000098,2.8,2021-03-10T22:42:54.354099,89559.359375
2021031000097,20210310,97,2021031000097,2.6,2021-03-10T22:42:49.090300,83121.1171875
2021031000096,20210310,96,2021031000096,2.6,2021-03-10T22:42:43.811424,83116.578125
2021031000095,20210310,95,2021031000095,2.4,2021-03-10T22:42:38.738664,76692.7734375
2021031000094,20210310,94,2021031000094,2.4,2021-03-10T22:42:33.669152,76697.671875
2021031000093,20210310,93,2021031000093,2.2,2021-03-10T22:42:28.810181,70308.6640625
2021031000092,20210310,92,2021031000092,2.2,2021-03-10T22:42:23.950890,70304.359375
2021031000091,20210310,91,2021031000091,2.0,2021-03-10T22:42:19.228637,63940.8515625
2021031000090,20210310,90,2021031000090,2.0,2021-03-10T22:42:14.556920,63936.19140625
2021031000089,20210310,89,2021031000089,1.8,2021-03-10T22:42:10.094429,57568.140625
2021031000088,20210310,88,2021031000088,1.8,2021-03-10T22:42:03.477174,57569.10546875
2021031000087,20210310,87,2021031000087,1.6,2021-03-10T22:41:59.210370,51187.4375
2021031000086,20210310,86,2021031000086,1.6,2021-03-10T22:41:52.729454,51185.23046875
2021031000085,20210310,85,2021031000085,1.4,2021-03-10T22:41:48.668758,44790.8671875
2021031000084,20210310,84,2021031000084,1.4,2021-03-10T22:41:42.405994,44787.59765625
2021031000083,20210310,83,2021031000083,1.2,2021-03-10T22:41:38.535913,38386.21875
2021031000082,20210310,82,2021031000082,1.2,2021-03-10T22:41:32.516062,38383.9296875
2021031000081,20210310,81,2021031000081,1.0,2021-03-10T22:41:28.837116,31977.560546875
2021031000080,20210310,80,2021031000080,1.0,2021-03-10T22:41:23.027035,31971.734375
2021031000079,20210310,79,2021031000079,0.8,2021-03-10T22:41:19.551776,25572.693359375
2021031000078,20210310,78,2021031000078,0.8,2021-03-10T22:41:13.929141,25569.11328125
2021031000077,20210310,77,2021031000077,0.6,2021-03-10T22:41:10.533889,19176.5546875
2021031000076,20210310,76,2021031000076,0.6,2021-03-10T22:41:05.115935,19174.162109375
2021031000075,20210310,75,2021031000075,0.4,2021-03-10T22:41:02.033434,12781.0791015625
2021031000074,20210310,74,2021031000074,0.4,2021-03-10T22:40:56.814649,12779.2294921875
2021031000073,20210310,73,2021031000073,0.2,2021-03-10T22:40:53.956519,6395.69921875
2021031000072,20210310,72,2021031000072,0.2,2021-03-10T22:40:48.944767,6395.314453125
2021031000071,20210310,71,2021031000071,2.0,2021-03-10T22:40:22.558725,56436.890625
2021031000070,20210310,70,2021031000070,2.0,2021-03-10T22:40:17.987318,56436.99609375
2021031000069,20210310,69,2021031000069,2.0,2021-03-10T22:40:13.415998,56440.13671875
2021031000068,20210310,68,2021031000068,2.0,2021-03-10T22:40:08.850466,56437.53125
2021031000067,20210310,67,2021031000067,2.0,2021-03-10T22:40:04.288218,56438.12890625
2021031000066,20210310,66,2021031000066,2.0,2021-03-10T22:39:59.722903,56436.828125
2021031000065,20210310,65,2021031000065,2.0,2021-03-10T22:39:55.155021,56442.73046875
2021031000064,20210310,64,2021031000064,2.0,2021-03-10T22:39:50.581118,56438.7109375
2021031000063,20210310,63,2021031000063,2.0,2021-03-10T22:39:46.000837,56439.4609375
2021031000062,20210310,62,2021031000062,2.0,2021-03-10T22:39:41.411892,56441.1875
2021030900111,20210309,111,2021030900111,4.0,2021-03-09T21:20:19.679951,127188.8828125
2021030900110,20210309,110,2021030900110,4.0,2021-03-09T21:20:13.004039,127203.3046875
2021030900109,20210309,109,2021030900109,3.8,2021-03-09T21:20:06.542857,121042.5625
2021030900108,20210309,108,2021030900108,3.8,2021-03-09T21:20:00.068275,121052.8125
2021030900107,20210309,107,2021030900107,3.6,2021-03-09T21:19:53.809631,114682.6328125
2021030900106,20210309,106,2021030900106,3.6,2021-03-09T21:19:47.526502,114697.1640625
2021030900105,20210309,105,2021030900105,3.4,2021-03-09T21:19:41.471288,108272.1875
2021030900104,20210309,104,2021030900104,3.4,2021-03-09T21:19:35.407459,108285.53125
2021030900103,20210309,103,2021030900103,3.2,2021-03-09T21:19:29.553574,101867.0625
2021030900102,20210309,102,2021030900102,3.2,2021-03-09T21:19:23.688915,101877.40625
2021030900101,20210309,101,2021030900101,3.0,2021-03-09T21:19:18.035331,95457.515625
2021030900100,20210309,100,2021030900100,3.0,2021-03-09T21:19:12.367560,95469.1640625
2021030900099,20210309,99,2021030900099,2.8,2021-03-09T21:19:06.912359,89050.1328125
2021030900098,20210309,98,2021030900098,2.8,2021-03-09T21:19:01.435887,89064.3046875
2021030900097,20210309,97,2021030900097,2.6,2021-03-09T21:18:56.112523,82659.9765625
2021030900096,20210309,96,2021030900096,2.6,2021-03-09T21:18:50.849692,82667.46875
2021030900095,20210309,95,2021030900095,2.4,2021-03-09T21:18:45.780215,76289.4453125
2021030900094,20210309,94,2021030900094,2.4,2021-03-09T21:18:40.702297,76300.3671875
2021030900093,20210309,93,2021030900093,2.2,2021-03-09T21:18:35.837390,69953.4921875
2021030900092,20210309,92,2021030900092,2.2,2021-03-09T21:18:30.960066,69960.796875
2021030900091,20210309,91,2021030900091,2.0,2021-03-09T21:18:26.260183,63630.8046875
2021030900090,20210309,90,2021030900090,2.0,2021-03-09T21:18:21.583886,63639.77734375
2021030900089,20210309,89,2021030900089,1.8,2021-03-09T21:18:17.111010,57302.1953125
2021030900088,20210309,88,2021030900088,1.8,2021-03-09T21:18:10.466099,57310.9921875
2021030900087,20210309,87,2021030900087,1.6,2021-03-09T21:18:06.182447,50954.66015625
2021030900086,20210309,86,2021030900086,1.6,2021-03-09T21:17:59.760232,50964.54296875
2021030900085,20210309,85,2021030900085,1.4,2021-03-09T21:17:55.680432,44596.828125
2021030900084,20210309,84,2021030900084,1.4,2021-03-09T21:17:49.463097,44603.0546875
2021030900083,20210309,83,2021030900083,1.2,2021-03-09T21:17:45.593180,38225.40234375
2021030900082,20210309,82,2021030900082,1.2,2021-03-09T21:17:39.565035,38230.53125
2021030900081,20210309,81,2021030900081,1.0,2021-03-09T21:17:35.912544,31848.537109375
2021030900080,20210309,80,2021030900080,1.0,2021-03-09T21:17:30.095344,31851.9921875
2021030900079,20210309,79,2021030900079,0.8,2021-03-09T21:17:26.637893,25472.75390625
2021030900078,20210309,78,2021030900078,0.8,2021-03-09T21:17:21.009339,25476.8828125
2021030900077,20210309,77,2021030900077,0.6,2021-03-09T21:17:17.728792,19100.099609375
2021030900076,20210309,76,2021030900076,0.6,2021-03-09T21:17:12.309109,19101.013671875
2021030900075,20210309,75,2021030900075,0.4,2021-03-09T21:17:09.201103,12730.234375
2021030900074,20210309,74,2021030900074,0.4,2021-03-09T21:17:03.950247,12732.076171875
2021030900073,20210309,73,2021030900073,0.2,2021-03-09T21:17:00.975719,6370.4990234375
2021030900072,20210309,72,2021030900072,0.2,2021-03-09T21:16:55.857616,6372.462890625
2021030900071,20210309,71,2021030900071,2.0,2021-03-09T21:16:41.589002,56272.00390625
2021030900070,20210309,70,2021030900070,2.0,2021-03-09T21:16:37.014857,56280.22265625
2021030900069,20210309,69,2021030900069,2.0,2021-03-09T21:16:32.337203,56285.5546875
2021030900068,20210309,68,2021030900068,2.0,2021-03-09T21:16:27.772562,56292.421875
2021030900067,20210309,67,2021030900067,2.0,2021-03-09T21:16:23.201846,56297.6484375
2021030900066,20210309,66,2021030900066,2.0,2021-03-09T21:16:18.635780,56307.921875
2021030900065,20210309,65,2021030900065,2.0,2021-03-09T21:16:14.063966,56315.23046875
2021030900064,20210309,64,2021030900064,2.0,2021-03-09T21:16:09.488836,56323.55078125
2021030900063,20210309,63,2021030900063,2.0,2021-03-09T21:16:04.927054,56329.72265625
2021030900062,20210309,62,2021030900062,2.0,2021-03-09T21:16:00.340035,56340.23828125
2021021800119,20210218,119,2021021800119,0.2,2021-02-18T23:14:03.377734,136032.171875
2021021800118,20210218,118,2021021800118,0.2,2021-02-18T23:10:30.140841,55294.1171875
2021021800116,20210218,116,2021021800116,4.0,2021-02-18T22:12:21.363402,126704.5234375
2021021800115,20210218,115,2021021800115,4.0,2021-02-18T22:12:14.696493,126699.171875
2021021800114,20210218,114,2021021800114,3.8,2021-02-18T22:12:08.230818,120399.2578125
2021021800113,20210218,113,2021021800113,3.8,2021-02-18T22:12:01.771312,120398.03125
2021021800112,20210218,112,2021021800112,3.6,2021-02-18T22:11:55.507666,114021.5078125
2021021800111,20210218,111,2021021800111,3.6,2021-02-18T22:11:49.244721,114030.46875
2021021800110,20210218,110,2021021800110,3.4,2021-02-18T22:11:43.187493,107631.8359375
2021021800109,20210218,109,2021021800109,3.4,2021-02-18T22:11:37.130170,107631.2578125
2021021800108,20210218,108,2021021800108,3.2,2021-02-18T22:11:31.264915,101245.25
2021021800107,20210218,107,2021021800107,3.2,2021-02-18T22:11:25.402347,101251.15625
2021021800106,20210218,106,2021021800106,3.0,2021-02-18T22:11:19.736278,94863.0546875
2021021800105,20210218,105,2021021800105,3.0,2021-02-18T22:11:14.062390,94866.671875
2021021800104,20210218,104,2021021800104,2.8,2021-02-18T22:11:08.584137,88486.515625
2021021800103,20210218,103,2021021800103,2.8,2021-02-18T22:11:03.117730,88488.828125
2021021800102,20210218,102,2021021800102,2.6,2021-02-18T22:10:57.839183,82125.34375
2021021800101,20210218,101,2021021800101,2.6,2021-02-18T22:10:52.565897,82124.171875
2021021800100,20210218,100,2021021800100,2.4,2021-02-18T22:10:47.492299,75782.875
2021021800099,20210218,99,2021021800099,2.4,2021-02-18T22:10:42.431082,75785.3203125
2021021800098,20210218,98,2021021800098,2.2,2021-02-18T22:10:37.569389,69477.9296875
2021021800097,20210218,97,2021021800097,2.2,2021-02-18T22:10:32.707696,69474.4140625
2021021800096,20210218,96,2021021800096,2.0,2021-02-18T22:10:27.970617,63189.77734375
2021021800095,20210218,95,2021021800095,2.0,2021-02-18T22:10:23.311410,63192.01171875
2021021800094,20210218,94,2021021800094,1.8,2021-02-18T22:10:18.783956,56897.32421875
2021021800093,20210218,93,2021021800093,1.8,2021-02-18T22:10:12.161101,56893.84375
2021021800092,20210218,92,2021021800092,1.6,2021-02-18T22:10:07.902878,50584.96484375
2021021800091,20210218,91,2021021800091,1.6,2021-02-18T22:10:01.490978,50579.8046875
2021021800090,20210218,90,2021021800090,1.4,2021-02-18T22:09:57.413175,44260.54296875
2021021800089,20210218,89,2021021800089,1.4,2021-02-18T22:09:51.189627,44260.2265625
2021021800088,20210218,88,2021021800088,1.2,2021-02-18T22:09:47.324013,37931.484375
2021021800087,20210218,87,2021021800087,1.2,2021-02-18T22:09:41.312025,37928.39453125
2021021800086,20210218,86,2021021800086,1.0,2021-02-18T22:09:37.648051,31597.572265625
2021021800085,20210218,85,2021021800085,1.0,2021-02-18T22:09:31.822747,31598.267578125
2021021800084,20210218,84,2021021800084,0.8,2021-02-18T22:09:28.352742,25270.76171875
2021021800083,20210218,83,2021021800083,0.8,2021-02-18T22:09:22.738435,25267.046875
2021021800082,20210218,82,2021021800082,0.6,2021-02-18T22:09:19.435268,18943.916015625
2021021800081,20210218,81,2021021800081,0.6,2021-02-18T22:09:14.024814,18942.90234375
2021021800080,20210218,80,2021021800080,0.4,2021-02-18T22:09:10.925482,12626.669921875
2021021800079,20210218,79,2021021800079,0.4,2021-02-18T22:09:05.655807,12625.5302734375
2021021800078,20210218,78,2021021800078,0.2,2021-02-18T22:09:02.685600,6317.36669921875
2021021800077,20210218,77,2021021800077,0.2,2021-02-18T22:08:57.604001,6316.458984375
2021021800076,20210218,76,2021021800076,2.0,2021-02-18T22:08:31.152114,55874.6640625
2021021800075,20210218,75,2021021800075,2.0,2021-02-18T22:08:26.588509,55872.109375
2021021800074,20210218,74,2021021800074,2.0,2021-02-18T22:08:22.013733,55870.10546875
2021021800073,20210218,73,2021021800073,2.0,2021-02-18T22:08:17.448902,55870.83984375
2021021800072,20210218,72,2021021800072,2.0,2021-02-18T22:08:12.868544,55870.8125
2021021800071,20210218,71,2021021800071,2.0,2021-02-18T22:08:08.309276,55875.62890625
2021021800070,20210218,70,2021021800070,2.0,2021-02-18T22:08:03.740686,55877.58203125
2021021800069,20210218,69,2021021800069,2.0,2021-02-18T22:07:59.146893,55877.15234375
