,DATE,MJD,EXPTIME,RA,DEC,AIRMASS,ROT_ANGLE,AZ,EL,RA_MD,DEC_MD,EXPTIME_MD,TEMP_SET_MD,CCDTEMP_MD,FILTER_MD,ELSTART_MD,ELEND_MD,AZSTART_MD,AZEND_MD,RA_WCS,DEC_WCS,dRA,dDEC,dAZ,dEL,PNT_OFFSET
2022031600317,2022-03-17 01:51:21.354448,59655.07733049129,30.0,130.909835572416,-89.8967383334505,1.97482648751407,359.996495427251,180.03836982396,30.332520513154996,130.909090833333,-89.8967385833333,30.0,-94.1500015258789,,SDSSr,30.332520513155,30.3322598918458,180.03836982396,180.038419891847,128.17278645080785,-89.88560565965167,164.22294729649022,-0.6679604279296214,-0.3871992118272516,-0.6567525535700884,0.7370183053673368
2022031600318,2022-03-17 01:51:54.260329,59655.0777113464,30.0,130.912695540199,-89.8967862131495,1.97483895150164,359.993792371767,180.038419891847,30.332259891845798,130.909090833333,-89.8967385833333,30.0,-94.1500015258789,,SDSSr,30.3322598918458,30.3320962770958,180.038419891847,180.038483370809,128.16999186748748,-89.88561702829777,164.56222036268977,-0.6701510911030152,-0.3897610373490477,-0.6581155839054253,0.7392386035156705
2022031600319,2022-03-17 01:53:02.598308,59655.07850229523,30.0,163.637300414466,-89.8967218278227,1.97581410529377,359.980838666471,179.973686565121,30.315644948103,163.63636375,-89.8967385833333,30.0,-94.1500015258789,,SDSSr,30.315644948103,30.3155635877629,179.973686565121,179.973704446515,159.4667978225206,-89.88890050843801,250.23015551672358,-0.46927916308168965,-0.20199926353544687,-0.6391396424792118,0.6625557667108991
2022031600320,2022-03-17 01:53:35.450700,59655.07888253125,30.0,163.636983961485,-89.896729835603,1.97581869940224,359.980666643254,179.973701764306,30.315560011484205,163.63636375,-89.8967385833333,30.0,-94.1500015258789,,SDSSr,30.3155600114842,30.3154813333531,179.973701764306,179.97371606942,159.4438712470564,-89.88892765508925,251.5867628657156,-0.46813083082439866,-0.20705503042240858,-0.6388942845148287,0.6634831094909531
2022031600321,2022-03-17 01:54:16.606490,59655.079358871415,30.0,163.636674104541,-89.8967313264669,1.97582441071146,359.981179616372,179.973714728316,30.3154638989945,163.63636375,-89.8967385833333,30.0,-94.1500015258789,,SDSSg,30.3154638989945,30.3153803034802,179.973714728316,179.973727245291,159.44681879035377,-89.88910881723619,251.39131885123243,-0.4573505538440084,-0.2145969909379852,-0.6285940443244129,0.6553827366724361
2022031600322,2022-03-17 01:54:49.432003,59655.079738796325,30.0,163.636817621415,-89.8967371345256,1.97582898695571,359.980942248036,179.973727245291,30.3153803034802,163.63636375,-89.8967385833333,30.0,-94.1500015258789,,SDSSg,30.3153803034802,30.3153002842446,179.973727245291,179.973737080058,159.47109205123527,-89.88904691398051,249.94353421078375,-0.4614132327064143,-0.21127809694468286,-0.6304738421824064,0.6563831406349981
2022031600323,2022-03-17 01:55:30.537167,59655.080214550544,30.0,163.639232565822,-89.8967304921228,1.97583472939536,359.978601852542,179.973730374535,30.3152837439557,163.63636375,-89.8967385833333,30.0,-94.1500015258789,,SDSSi,30.3152837439557,30.3152046187897,179.973730374535,179.973745126685,159.39690407755293,-89.888823087416,254.53970929614422,-0.47444428240789877,-0.21582503375290318,-0.6455985827088214,0.6720042906063403
2022031600324,2022-03-17 01:56:03.459625,59655.08059559751,30.0,163.637214744951,-89.8967359976059,1.97583930779098,359.98069474171,179.973746020754,30.3152023836155,163.63636375,-89.8967385833333,30.0,-94.1500015258789,,SDSSi,30.3152023836155,30.3151263876935,179.973746020754,179.973750044068,159.43758181089333,-89.88880585725306,251.97797604345772,-0.47580842117086763,-0.21177101833825634,-0.6441087387455227,0.669607839864338
2022031600406,2022-03-17 02:55:22.546764,59655.12178873569,30.0,0.140186990165326,-89.8965831813551,1.9872879609521,61.3395161785191,180.073044975055,30.121028779365595,0.0,-89.8967385833333,30.0,-94.1500015258789,,SDSSr,30.1210287793656,30.1207435711403,180.073044975055,180.07220142032,5.021302264722013,-89.89698827395182,-292.86691647340103,0.02430555580401544,-0.4828755272093189,-0.32257970752148757,0.5279778499654847
2022031600407,2022-03-17 02:55:55.285041,59655.12216765093,30.0,0.0141782974477051,-89.8967277376229,1.98730468513786,61.4646497832892,180.07220142032,30.1207435711403,0.0,-89.8967385833333,30.0,-94.1500015258789,,SDSSr,30.1207435711403,30.1204623862286,180.07220142032,180.07165782596,4.995100596113045,-89.89701790591626,-298.85533791992157,0.01741009760118462,-0.4985896516475773,-0.32126415457596613,0.5380239277497746
