,DATE,MJD,EXPTIME,RA,DEC,AIRMASS,ROT_ANGLE,AZ,EL,RA_MD,DEC_MD,EXPTIME_MD,TEMP_SET_MD,CCDTEMP_MD,FILTER_MD,ELSTART_MD,ELEND_MD,AZSTART_MD,AZEND_MD,RA_WCS,DEC_WCS,dRA,dDEC,PNT_OFFSET
2021110300567,2021-11-04 06:45:20.386567,59522.28148595564,10.0,86.5184672120677,-32.2687418733874,1.01831904391724,4.84540627373167,103.91613714816,79.0984707160678,86.49956375,-32.3064344444444,10.0,-94.1500015258789,-90.2965469360352,FELH0600,79.0984707160678,79.1440405531612,103.91613714816,103.947577108163,86.51475681549516,-32.26260985955651,0.22262379435223548,-0.3679208298532509,0.4132826270528966
2021110300572,2021-11-04 06:49:02.392931,59522.284055473734,10.0,86.5185420092969,-32.2687449072765,1.01576524799222,4.84549177936969,104.509509284515,79.8753005846229,86.49956375,-32.3064344444444,10.0,-94.1500015258789,-90.2742538452148,SDSSg,79.8753005846229,79.9208167775359,104.509509284515,104.548200596575,86.5145379478742,-32.262663301021526,0.24024368536043056,-0.36489637529840296,0.4176332230720491
2021110300573,2021-11-04 06:49:28.570321,59522.284358452795,10.0,86.5184282206397,-32.2687428612937,1.01547961907341,4.84542887113377,104.590494115371,79.9697389288631,86.49956375,-32.3064344444444,10.0,-94.1500015258789,-90.2801055908203,FELH0600,79.9697389288631,80.0115693195548,104.590494115371,104.62710582139,86.51462401730161,-32.26267504306784,0.22825220028481571,-0.36406909355083633,0.4120649914001862
2021110300578,2021-11-04 06:53:05.773820,59522.286872382174,10.0,86.5184161323422,-32.2687346572451,1.01320271957909,4.8454735708688,105.321576673989,80.7266310437408,86.49956375,-32.3064344444444,10.0,-94.1500015258789,-90.2630157470703,SDSSg,80.7266310437408,80.7717694922176,105.321576673989,105.370370079298,86.51447429612026,-32.26266591122128,0.2365101733143551,-0.36412476142835243,0.41543025793669464
2021110300579,2021-11-04 06:53:32.178523,59522.287177992155,10.0,86.5185223880228,-32.2687493266219,1.01293960685362,4.84548973442743,105.419765640501,80.8170465214935,86.49956375,-32.3064344444444,10.0,-94.1500015258789,-90.2906951904297,FELH0600,80.8170465214935,80.8623257859435,105.419765640501,105.469725359697,86.5145672787875,-32.26264222537984,0.23730655411803736,-0.3664260745225769,0.4177718630581896
2021110300585,2021-11-04 06:57:35.375998,59522.28999277776,10.0,86.5184145817463,-32.2687408504393,1.01064864611402,4.8454446455982,106.468769539613,81.6607639773574,86.49956375,-32.3064344444444,10.0,-94.1500015258789,-90.2648696899414,FELH0600,81.6607639773574,81.7056918724265,106.468769539613,106.532359350938,86.51449342076207,-32.262628108809686,0.23526965905294456,-0.3667644977755151,0.4172447838781367
2021110300590,2021-11-04 07:01:15.223566,59522.29253730978,10.0,86.5184221028895,-32.2687354850124,1.00878296276191,4.84534987223533,107.667137612108,82.4201867564407,86.49956375,-32.3064344444444,10.0,-94.1500015258789,-90.2922744750977,SDSSg,82.4201867564407,82.46482810218,107.667137612108,107.746876556877,86.51427203058756,-32.26234204434988,0.2490043381151149,-0.3836064397502441,0.43759207681830264
2021110300591,2021-11-04 07:01:41.007371,59522.29283573347,10.0,86.5184335180385,-32.2687438194625,1.00857840523346,4.84562202676815,107.827833224554,82.5095892532554,86.49956375,-32.3064344444444,10.0,-94.1500015258789,-90.2351455688477,FELH0600,82.5095892532554,82.5542878194537,107.827833224554,107.909592766766,86.51435257580289,-32.26234412619106,0.24485653413660338,-0.3839815962861605,0.4362454942170969
2021110300596,2021-11-04 07:05:15.823959,59522.29532203656,10.0,86.5184924310793,-32.2687487028218,1.006965828691,4.84539852990522,109.34515662909,83.2455413623538,86.49956375,-32.3064344444444,10.0,-94.1500015258789,-90.2973861694336,SDSSg,83.2455413623538,83.2898751481262,109.34515662909,109.449230362181,86.51422044034356,-32.26205875652361,0.25631944414365654,-0.4013967778920479,0.4561748274712235
2021110300597,2021-11-04 07:05:41.659764,59522.295621062076,10.0,86.5185001230564,-32.2687414263695,1.00678430084346,4.84548740763479,109.554424364571,83.3340757175174,86.49956375,-32.3064344444444,10.0,-94.1500015258789,-90.2746276855469,FELH0600,83.3340757175174,83.3782923801627,109.554424364571,109.661655057673,86.51434145365472,-32.262094334161915,0.24952016410071365,-0.3988255324547873,0.45119698066569075
2021110300608,2021-11-04 07:18:24.609789,59522.30445150219,10.0,86.518549126838,-32.2687493280385,1.00261859298587,4.84504414184215,120.0683417213,85.8506194337097,86.49956375,-32.3064344444444,10.0,-94.1500015258789,-90.2875366210938,SDSSg,85.8506194337097,85.8881672306743,120.0683417213,120.341255147447,86.5147284832852,-32.25976429687736,0.22923861316883268,-0.5391018696688367,0.5728926126333495
2021110300609,2021-11-04 07:18:50.742480,59522.30475396389,10.0,86.5184550577456,-32.268757767865,1.0025160585505,4.84575307763457,120.66569962023598,85.9318304641929,86.49956375,-32.3064344444444,10.0,-94.1500015258789,-90.2773208618164,FELH0600,85.9318304641929,85.9722129090514,120.665699620236,120.972671736468,86.51496390348669,-32.25964742034711,0.20946925553242882,-0.5466208510731368,0.5746025306828328
2021110300686,2021-11-04 08:08:25.801993,59522.33918752306,5.0,85.7078761691004,-34.0819448061523,1.01108033777004,0.000197380504606256,241.11805506491498,81.5077417178836,85.7076675,-34.0819852777778,5.0,-94.1500015258789,-90.2714691162109,FELH0600,81.5077417178836,81.4824390991416,241.118055064915,241.193282534106,85.71475719261373,-34.07770446486281,-0.41286141079806593,-0.2544204773696111,0.42621994363211435
2021110300689,2021-11-04 08:23:18.428741,59522.34951885116,10.0,86.4954986260138,-32.2648170552536,1.01655679098659,350.918859603028,255.822269547527,79.6418294890609,86.49956375,-32.3064344444444,10.0,-94.1500015258789,-90.292366027832,SDSSg,79.6418294890609,79.5966570659511,255.822269547527,255.856828469579,86.50040083754199,-32.26145642788127,-0.29413269169215717,-0.20163764233965562,0.32018663397632235
2021110300690,2021-11-04 08:23:44.919791,59522.34982546055,10.0,86.4954495686189,-32.2648174592105,1.01685979287126,350.919050374581,255.893527794426,79.5473155959335,86.49956375,-32.3064344444444,10.0,-94.1500015258789,-90.2156372070312,FELH0600,79.5473155959335,79.5018391891208,255.893527794426,255.927179682796,86.50020329999116,-32.26150312565236,-0.2852238823352298,-0.1988600134876474,0.31259619488263
2021110300695,2021-11-04 08:27:23.589898,59522.35235636456,10.0,86.4954805837745,-32.2648134816522,1.01946061606414,350.919028089825,256.406627226417,78.783534227201,86.49956375,-32.3064344444444,10.0,-94.1500015258789,-90.3281326293945,SDSSg,78.783534227201,78.7379992588249,256.406627226417,256.434056836908,86.50009451029355,-32.26160659833583,-0.27683559114513157,-0.1924129989824136,0.303022321212824
2021110300696,2021-11-04 08:27:49.800611,59522.35265972929,10.0,86.4955469673758,-32.2647980164122,1.0197859333903,350.918933423839,256.463186073845,78.6888768359058,86.49956375,-32.3064344444444,10.0,-94.1500015258789,-90.2887420654297,FELH0600,78.6888768359058,78.6467518492427,256.463186073845,256.487821269577,86.50030804632918,-32.261593253792526,-0.28566473720391233,-0.19228575717952934,0.30874715496913063
2021110300701,2021-11-04 08:31:27.383982,59522.35517805535,10.0,86.495523907213,-32.2648034358283,1.02260224431456,350.918925928146,256.86845355088,77.926850078904,86.49956375,-32.3064344444444,10.0,-94.1500015258789,-90.2886505126953,SDSSg,77.926850078904,77.881147025415,256.86845355088,256.890139210765,86.49990381781409,-32.261746280775554,-0.2627946360652265,-0.18342930316412176,0.28814604605759875
2021110300702,2021-11-04 08:31:53.160419,59522.35547639374,10.0,86.4955111334518,-32.2648109145019,1.0229467656972,350.918867457912,256.911600459163,77.8354538067069,86.49956375,-32.3064344444444,10.0,-94.1500015258789,-90.2704467773438,FELH0600,77.8354538067069,77.789803950378,256.911600459163,256.932782757824,86.50017516154816,-32.26186081186315,-0.279841685782692,-0.17700615832458466,0.2955120433188367
2021110300707,2021-11-04 08:35:34.982988,59522.35804378458,10.0,86.4955301626148,-32.2648029655205,1.02605044917961,350.918892684197,257.239140648177,77.0545621796336,86.49956375,-32.3064344444444,10.0,-94.1500015258789,-90.3041610717773,SDSSg,77.0545621796336,77.0088090582576,257.239140648177,257.256184745362,86.4998267075623,-32.261981010284686,-0.25779269685159834,-0.16931731414909684,0.27602196010165214
2021110300708,2021-11-04 08:36:00.876784,59522.35834348129,10.0,86.4954815385569,-32.2648089112959,1.02642528310497,350.91877930482,257.27302812392,76.9629969282832,86.49956375,-32.3064344444444,10.0,-94.1500015258789,-90.2931137084961,FELH0600,76.9629969282832,76.9172549827781,257.27302812392,257.289632338827,86.49996762303499,-32.26195671353852,-0.26916506868630685,-0.17113186544234668,0.2847647899840069
2021110300713,2021-11-04 08:39:38.072017,59522.36085731501,10.0,86.4954777760742,-32.2647599532121,1.02969727999764,350.918893174571,257.521595585888,76.2057123168197,86.49956375,-32.3064344444444,10.0,-94.1500015258789,-90.2945022583008,SDSSg,76.2057123168197,76.1529201849189,257.521595585888,257.536963302438,86.49965359839544,-32.26218477562499,-0.25054933927576517,-0.1545106552264637,0.2622219762942064
2021110300714,2021-11-04 08:40:04.584634,59522.361164174,10.0,86.495602179689,-32.2647980302213,1.03010903430071,350.918766819848,257.550092268531,76.1071389003482,86.49956375,-32.3064344444444,10.0,-94.1500015258789,-90.2524261474609,FELH0600,76.1071389003482,76.0613030775276,257.550092268531,257.563032138889,86.49994749750687,-32.262213791194014,-0.26071906907238834,-0.15505434163676243,0.2695301009596062
2021110300719,2021-11-04 08:43:42.406309,59522.363685258206,10.0,86.4955944277232,-32.2648024967549,1.03362566526035,350.918656832608,257.744603384082,75.3385094388213,86.49956375,-32.3064344444444,10.0,-94.1500015258789,-90.2782440185547,SDSSg,75.3385094388213,75.2925426347938,257.744603384082,257.754777896946,86.49940776445601,-32.262472102967486,-0.22880020397062462,-0.1398236272434265,0.23871048027516753
2021110300720,2021-11-04 08:44:08.316259,59522.36398514189,10.0,86.4954727673203,-32.2648083431403,1.03405603505719,350.918934079023,257.76478611285,75.2466996594158,86.49956375,-32.3064344444444,10.0,-94.1500015258789,-90.2779693603516,FELH0600,75.2466996594158,75.2009532435623,257.76478611285,257.774657089059,86.49962167784531,-32.262488110599,-0.2489346315021786,-0.13921395247804796,0.2523697246986844
2021110300725,2021-11-04 08:47:48.663163,59522.36653545327,10.0,86.4955072933665,-32.2648094705211,1.03785383427804,350.918852011833,257.912425625866,74.4704665823665,86.49956375,-32.3064344444444,10.0,-94.1500015258789,-90.2668228149414,SDSSg,74.4704665823665,74.42463299472,257.912425625866,257.919939834421,86.49929463200192,-32.26271543634063,-0.227240318125505,-0.12564205082748917,0.22958486544348686
2021110300726,2021-11-04 08:48:14.463669,59522.36683407024,10.0,86.4955497055808,-32.2648032211026,1.03831341970541,350.91871281535,257.927327979152,74.3787341399875,86.49956375,-32.3064344444444,10.0,-94.1500015258789,-90.31298828125,FELH0600,74.3787341399875,74.332829920837,257.927327979152,257.934574413841,86.4994598878055,-32.26275125907006,-0.23461093348231135,-0.12311772195270976,0.23348518030692142
2021110300731,2021-11-04 08:51:49.128624,59522.36931861834,10.0,86.4955188300561,-32.2648030602361,1.04225511113911,350.918787972551,258.031653392856,73.6196680947032,86.49956375,-32.3064344444444,10.0,-94.1500015258789,-90.2851181030273,SDSSg,73.6196680947032,73.5737795217719,258.031653392856,258.036940026825,86.49905335249858,-32.26295532789003,-0.212071346548259,-0.11086394076405182,0.21082946947370987
2021110300732,2021-11-04 08:52:15.544808,59522.36962436121,10.0,86.495549267734,-32.2648042304484,1.04275452150608,350.918679971758,258.042122948696,73.5278806670394,86.49956375,-32.3064344444444,10.0,-94.1500015258789,-90.3140106201172,FELH0600,73.5278806670394,73.4820202573028,258.042122948696,258.047186065261,86.49926936323887,-32.262922862146134,-0.22320573029302565,-0.11288209813600418,0.2199229148815734
2021110300738,2021-11-04 08:56:16.681911,59522.37241529989,10.0,86.4955036270527,-32.2648036152691,1.04746633979903,350.91881802087,258.119331676309,72.6766650958743,86.49956375,-32.3064344444444,10.0,-94.1500015258789,-90.3268280029297,FELH0600,72.6766650958743,72.6307340546336,258.119331676309,258.122535574978,86.49900252086175,-32.26317183035855,-0.20993362854503472,-0.09790709463276115,0.20272868845156466
2021110400186,2021-11-05 01:01:25.140487,59523.04265208897,5.0,10.3404756817856,-75.8128297550805,1.45369751456477,289.07645324737,172.73802854534,43.4074749632709,10.340255,-75.8128288888889,5.0,-94.1500015258789,-90.2728576660156,FELH0600,43.4074749632709,43.4110919221275,-187.26197145466,-187.251753579418,10.346250001974175,-75.81110154413044,-0.3464592113151277,-0.1036926570044194,0.13402753261250183
2021110400362,2021-11-05 02:50:01.110703,59523.11806841091,5.0,320.310983747024,-50.0099488943812,1.42392691080125,40.3075639463836,227.955990512608,44.5605919345253,320.310620833333,-50.0101744444444,5.0,-94.1500015258789,-90.256233215332,FELH0600,44.5605919345253,44.5390037282486,227.955990512608,227.957811285494,320.3136887271613,-50.01002493544086,-0.16229880823448245,0.0045624635795065436,0.10440173028777162
2021110400368,2021-11-05 02:56:16.430623,59523.12241239147,30.0,53.4080280685146,-27.3337079136644,1.17248675317968,340.895362437076,93.6366050732322,58.4878138287895,53.4077554166667,-27.3337106388889,30.0,-94.1500015258789,-90.2676544189453,SDSSg,58.4878138287895,58.6067385061615,93.6366050732322,93.5797793460079,53.40219983933785,-27.324967321161264,0.34969375060603064,-0.5244355501886566,0.6095435630102772
2021110400373,2021-11-05 03:00:29.913847,59523.125346225075,30.0,98.3015535088492,-89.8957652710461,1.96847035848264,359.874618183147,179.854920138081,30.441539792635,98.1818183333334,-89.8967385833333,30.0,-94.1500015258789,-90.2870712280273,SDSSg,30.441539792635,30.441746769764,179.854920138081,179.856359143218,98.00074957669719,-89.8886026498616,18.04823592912034,-0.4297572710709452,0.43109565614814943
2021110400374,2021-11-05 03:01:02.548317,59523.12572393886,30.0,98.1876713918611,-89.8966659266404,1.96846077989458,359.988247882688,179.856341708859,30.441746322729202,98.1818183333334,-89.8967385833333,30.0,-94.1500015258789,-90.2686767578125,SDSSg,30.4417463227292,30.4419041260262,179.856341708859,179.856778908928,98.03264485964192,-89.88860670919014,9.301591933150661,-0.48355304701394036,0.4838666326735392
2021110400375,2021-11-05 03:01:52.880869,59523.12630649154,30.0,130.978279865188,-89.8969551861035,1.97180932762736,333.001686752972,179.864050824603,30.3841418608208,130.909090833333,-89.8967385833333,30.0,-94.1500015258789,-90.2548370361328,SDSSg,30.3841418608208,30.3843233569642,179.864050824603,179.863910902699,128.64017147823006,-89.88952093879709,140.28650321747656,-0.4460548383856062,0.5169175891476626
2021110400376,2021-11-05 03:02:25.498523,59523.126684010684,30.0,130.900871190392,-89.8966918356829,1.97180064719194,333.077406324475,179.863903750142,30.384317545511298,130.909090833333,-89.8967385833333,30.0,-94.1500015258789,-90.2496337890625,SDSSg,30.3843175455113,30.3844673021813,179.863903750142,179.864137996396,128.65114922704493,-89.88951561899154,134.98331780082398,-0.43057300148231636,0.4987338551420318
2021110400378,2021-11-05 03:03:42.730453,59523.12757789876,30.0,163.630333046481,-89.8967098438079,1.97445140177225,300.78635841433,179.905944247206,30.3388970180531,163.63636375,-89.8967385833333,30.0,-94.1500015258789,-90.256233215332,SDSSg,30.3388970180531,30.3389649673481,179.905944247206,179.906040359696,159.63940473339522,-89.89284218301042,239.45569878514644,-0.23205964784902527,0.49708978088771916
2021110400383,2021-11-05 03:10:12.057873,59523.132084003155,5.0,52.8774106303773,-27.6643387105078,1.13139184558788,195.959521901018,92.5741704595275,62.07783615430531,52.8771708333333,-27.6643066666667,5.0,-94.1500015258789,-90.2762985229492,FELH0600,62.0778361543053,62.1067239924305,92.5741704595275,92.5598058891483,52.875972187971804,-27.66384382546464,0.08630654432879815,-0.029693102588949506,0.08200496317209736
2021110400386,2021-11-05 03:13:28.447198,59523.13435702776,30.0,53.5612584652399,-27.4290169311483,1.13114722098303,341.481312950464,92.0540119004436,62.0982343538635,53.5607175,-27.42756525,30.0,-94.1500015258789,-90.3113174438477,SDSSg,62.0982343538635,62.2130744739407,92.0540119004436,91.9918239903636,53.55052793953386,-27.420583620022434,0.6438315423618929,-0.505998667551746,0.7632945747271267
2021110400387,2021-11-05 03:14:01.079920,59523.1347347213,30.0,53.5609573202501,-27.4275505597787,1.12992412136248,341.478685052529,91.9918239903636,62.2130744739407,53.5607175,-27.42756525,30.0,-94.1500015258789,-90.2906951904297,SDSSg,62.2130744739407,62.3393814845913,91.9918239903636,91.9268121612258,53.55056705432616,-27.420563593418184,0.6234159554371548,-0.4192179816306416,0.6942251320124264
2021110400394,2021-11-05 03:24:47.926554,59523.14222137215,30.0,229.086047747521,-89.8967435856416,1.9755126384609,67.4377068994945,180.036831577076,30.320785401680002,229.090909166667,-89.8967385833333,30.0,-94.1500015258789,-90.2696075439453,SDSSg,30.32078540168,30.3205806597252,180.036831577076,180.036864210633,226.92462605928287,-89.89202025117639,129.68530129428623,-0.28340006791323064,0.3707151647794155
2021110400395,2021-11-05 03:25:20.565970,59523.142599143175,30.0,229.090204021458,-89.8967441073734,1.97552477130816,67.4334488722438,180.036864210633,30.3205806597252,229.090909166667,-89.8967385833333,30.0,-94.1500015258789,-90.3051834106445,SDSSg,30.3205806597252,30.3203754707356,180.036864210633,180.036881197942,226.9022766252913,-89.8920104234011,131.27564377000036,-0.2840210383375199,0.37309023727078316
2021110400400,2021-11-05 03:31:58.846693,59523.14720887376,30.0,0.0253667892540818,-89.8967571975297,1.96463635331434,359.9904416163,180.048558641938,30.5078028722783,0.0,-89.8967385833333,30.0,-94.1500015258789,-90.2696990966797,SDSSg,30.5078028722783,30.5075672849198,180.048558641938,180.049144704608,359.6639736707172,-89.89534042780217,-21578.31641288779,-0.08500618365091986,0.0936676773663224
2021110400403,2021-11-05 03:34:18.683267,59523.148827352634,30.0,32.7387708440557,-89.8967357839995,1.96394281357594,359.985481857226,179.985214252432,30.5198035224457,32.7272729166667,-89.8967385833333,30.0,-94.1500015258789,-90.3075103759766,SDSSg,30.5198035224457,30.5197002573987,179.985214252432,179.985813726147,32.71268803696628,-89.89204034824459,1.5649684253653273,-0.2817261452946977,0.28174090603694985
2021110400404,2021-11-05 03:35:58.004118,59523.14997689951,30.0,261.814789949552,-89.8967601541055,1.973665030371,41.3247890503012,180.090808798326,30.3523970230599,261.818181666667,-89.8967385833333,30.0,-94.1500015258789,-90.3138275146484,SDSSg,30.3523970230599,30.3520729228039,180.090808798326,180.090927262572,258.95499773702784,-89.89454247626648,171.58753275144423,-0.13306067034075783,0.3396027261861383
2021110400405,2021-11-05 03:36:30.643379,59523.15035466874,30.0,261.814629598245,-89.8967522601502,1.97368354316135,41.3251846064343,180.090925474418,30.352081416465804,261.818181666667,-89.8967385833333,30.0,-94.1500015258789,-90.3194885253906,SDSSg,30.3520814164658,30.3517586573143,180.090925474418,180.091047514929,258.91715292419116,-89.89454645396509,173.84860044322804,-0.1323483711065746,0.34312405324404993
2021110400406,2021-11-05 03:38:26.976355,59523.15170111522,30.0,65.4604186230029,-89.8967334890683,1.96506853791557,359.978506823087,179.925829697808,30.5003083332558,65.4545454166667,-89.8967385833333,30.0,-94.1500015258789,-90.4882736206055,SDSSg,30.5003083332558,30.5003293438931,179.925829697808,179.926331717928,64.85326264930977,-89.88894315825397,36.42935842158673,-0.4674198488589201,0.4723531211141132
2021110400413,2021-11-05 03:47:27.109633,59523.1579526578,30.0,52.6676298745729,-27.3337010909729,1.06261230874465,341.341824386377,86.9430930209346,70.2086581869808,52.66745,-27.3337106388889,30.0,-94.1500015258789,-90.31494140625,SDSSg,70.2086581869808,70.3276056631439,86.9430930209346,86.8563772034977,52.65593786829628,-27.32763955423929,0.701520376596363,-0.363692204016867,0.7215702918647318
2021110400414,2021-11-05 03:47:59.739039,59523.15833031295,30.0,52.6676357520913,-27.3337249103867,1.06183216703943,341.351328022065,86.8563772034977,70.3276056631439,52.66745,-27.3337106388889,30.0,-94.1500015258789,-90.2986831665039,SDSSg,70.3276056631439,70.4428731485095,86.8563772034977,86.771543402705,52.6559050067191,-27.327635886718433,0.7038447223302176,-0.3653414200963032,0.72418500885204
2021110400415,2021-11-05 03:48:44.939293,59523.15885346404,30.0,52.7750666149114,-27.3346129665501,1.06135850706315,341.185719129745,86.8084134948585,70.3974365278118,52.7732079166667,-27.3337106388889,30.0,-94.1500015258789,-90.2880935668945,SDSSg,70.3974365278118,70.5176169260376,86.8084134948585,86.716995765004,52.76170112288391,-27.327650289201344,0.801929521648468,-0.4177606409253135,0.8258630261062553
2021110400416,2021-11-05 03:49:17.574711,59523.159231188794,30.0,52.7733684774414,-27.3337172816794,1.06058745556332,341.184468033103,86.7196386349533,70.5140080137935,52.7732079166667,-27.3337106388889,30.0,-94.1500015258789,-90.3217239379883,SDSSg,70.5140080137935,70.6328499897209,86.7196386349533,86.6312562716339,52.761702418473845,-27.3276727830443,0.6999635380537876,-0.36266991810664634,0.7198604115241187
2021110400417,2021-11-05 03:50:03.135463,59523.159758512295,30.0,52.8802731192186,-27.3346773784759,1.06011379216257,341.158441399837,86.6682886374183,70.5879091306415,52.8789658333334,-27.3337106388889,30.0,-94.1500015258789,-90.2638473510742,SDSSg,70.5879091306415,70.7076348944393,86.6682886374183,86.5759151470993,52.86753241988963,-27.327661735922252,0.7644419597374962,-0.42093855321912266,0.7989827861431967
2021110400418,2021-11-05 03:50:35.770122,59523.16013622827,30.0,52.8790634734745,-27.3337186942419,1.05935195662666,341.15913367166,86.5759151470993,70.7076348944393,52.8789658333334,-27.3337106388889,30.0,-94.1500015258789,-90.2977523803711,SDSSg,70.7076348944393,70.8227767630306,86.5759151470993,86.4892838192318,52.86743775073556,-27.327663497951534,0.6975433643372072,-0.3633117774221956,0.7183284521225929
2021110400422,2021-11-05 03:53:15.591781,59523.161986015984,30.0,53.1254255965968,-27.6152409912814,1.05660507460481,341.675063191845,87.1452296567295,71.1354078932636,53.1251841666667,-27.6152726666667,30.0,-94.1500015258789,-90.2997970581055,SDSSg,71.1354078932636,71.2544000728958,87.1452296567295,87.0588862192963,53.11365123961394,-27.60922064688343,0.7064614189708122,-0.36122066387877416,0.7227411770584393
2021110400447,2021-11-05 04:09:55.008465,59523.17355333872,30.0,53.0319003157536,-27.4276134517648,1.03631655002925,339.548043017093,83.4069173825119,74.7673053129547,53.03146125,-27.42756525,30.0,-94.1500015258789,-90.2951507568359,SDSSg,74.7673053129547,74.8858495636669,83.4069173825119,83.2871750784252,53.01958851181124,-27.42210941382079,0.7387082365415517,-0.33024227663979394,0.7341580072197655
2021110400452,2021-11-05 04:13:06.070458,59523.17576470437,30.0,53.2433593314383,-27.4275689467005,1.03388757996111,339.285103071942,82.8907579970692,75.2706258578983,53.24316375,-27.42756525,30.0,-94.1500015258789,-90.3125228881836,SDSSg,75.2706258578983,75.3888446672645,82.8907579970692,82.7655609739159,53.231236253758944,-27.422256285030254,0.7273846607607363,-0.31875970021470723,0.7200387238078291
2021110400456,2021-11-05 04:15:45.927202,59523.177614898166,30.0,53.0506681161879,-27.709106373035,1.03017189917661,339.941955871084,83.2074732375477,76.0788706525054,53.0503979166667,-27.7091255,30.0,-94.1500015258789,-90.281867980957,SDSSg,76.0788706525054,76.1972338541236,83.2074732375477,83.081495691571,53.038115653255296,-27.703857978964795,0.7531477759562414,-0.31490364421243644,0.7374121727962936
2021110400469,2021-11-05 04:24:23.316021,59523.18360319469,30.0,53.1865866129874,-27.5218470710085,1.02317670345392,337.458614070898,80.3310401034687,77.763355134317,53.1842258333333,-27.52141925,30.0,-94.1500015258789,-90.2931137084961,SDSSg,77.763355134317,77.8825185282913,80.3310401034687,80.1650976431702,53.17175295477758,-27.516776101453225,0.8900194925906397,-0.3042581733161966,0.84592938524898
2021110400470,2021-11-05 04:24:55.940941,59523.18398079793,30.0,53.1844357298662,-27.521424164458,1.02273062110917,337.457248947414,80.1699806046818,77.8788935228076,53.1842258333333,-27.52141925,30.0,-94.1500015258789,-90.3014678955078,SDSSg,77.8788935228076,77.9962424023834,80.1699806046818,80.005994815845,53.17168985788661,-27.51684584162638,0.7647523187756371,-0.2746993698977093,0.7317443109208964
2021110400474,2021-11-05 04:27:34.897495,59523.18582057286,30.0,52.8072484799102,-27.6152795766539,1.01938530165381,336.812436082169,79.3210525107716,78.7907811089244,52.8070691666667,-27.6152726666667,30.0,-94.1500015258789,-90.2686767578125,SDSSg,78.7907811089244,78.9077088816848,79.3210525107716,79.1403789115284,52.79441697125033,-27.61098528382454,0.769890519592054,-0.2576575697614428,0.7292334891873684
2021110400586,2021-11-05 05:44:57.404643,59523.23955329448,30.0,53.5811920520081,-27.7091337107306,1.00529381932241,25.7852683633826,294.5240864937805,84.1165243669238,53.5809016666667,-27.7091255,30.0,-94.1500015258789,-90.3003540039062,SDSSg,84.1165243669238,84.0077214523044,-65.4759135062195,-66.0125971550588,53.5824146082769,-27.710017257116903,-0.07335337612962005,0.053012783178091064,0.08383124273325394
2021110400587,2021-11-05 05:45:30.041991,59523.239931041564,30.0,53.5810842324826,-27.7091220968408,1.00548983606824,25.785870497516,294.00324441841803,84.0110286160198,53.5809016666667,-27.7091255,30.0,-94.1500015258789,-90.2813110351562,SDSSg,84.0110286160198,83.901932446548,-65.996755581582,-66.5159565920476,53.582476401307254,-27.709960811555952,-0.08353012947949963,0.05032288290869544,0.08944875850357961
2021110400588,2021-11-05 05:46:19.898505,59523.24050808455,30.0,52.9913817960016,-27.8029569173322,1.0066476100516,23.7738631008759,290.4878049378895,83.411754278728,52.9911504166667,-27.8029778333333,30.0,-94.1500015258789,-90.3186569213867,SDSSg,83.411754278728,83.2999066098419,-69.5121950621105,-69.9343591148499,52.99273880626694,-27.803680940447446,-0.08142061592147411,0.043441386914467466,0.08410807437099892
2021110400593,2021-11-05 05:49:35.290603,59523.242769567165,30.0,53.2037294751198,-27.8029738241979,1.00768373457178,21.8612251836622,288.71869050317036,82.9179117663589,53.20354,-27.8029778333333,30.0,-94.1500015258789,-90.3181915283203,SDSSg,82.9179117663589,82.8049639447418,-71.2813094968296,-71.6516550595261,53.20524579465466,-27.80365452220077,-0.09097917209088063,0.04084188017246872,0.09024657436611726
2021110400598,2021-11-05 05:53:01.145273,59523.245152144365,30.0,53.5224253373141,-27.8029835659725,1.00868546548686,21.1738691924737,287.3156725650333,82.4724630101409,53.52212375,-27.8029778333333,30.0,-94.1500015258789,-90.325439453125,SDSSg,82.4724630101409,82.361978797504,-72.6843274349667,-73.0070731753804,53.52355079280034,-27.803542966710655,-0.06752732917625293,0.03356404428958687,0.06851575537292959
2021110400613,2021-11-05 06:06:49.711340,59523.2547420294,5.0,5.08276592630204,-89.8104857653565,1.96775689163632,25.4872241650584,180.247143138913,30.4539695962449,5.08113958333333,-89.8105519444444,5.0,-94.1500015258789,-90.3003540039062,FELH0600,30.4539695962449,30.4539020939847,-179.752856861087,-179.752859990331,4.23917355893892,-89.80970730227106,50.615542041786114,-0.04670778512555025,0.17414088618874868
2021110400618,2021-11-05 06:10:02.568044,59523.25697416718,15.0,5.08537216245728,-89.8105721662833,1.96797010342995,25.4847397861857,180.249278624324,30.450248478271504,5.08113958333333,-89.8105519444444,15.0,-94.1500015258789,-90.2879104614258,FELH0600,30.4502484782715,30.4498980029603,-179.750721375676,-179.750495623099,4.20396009199492,-89.80974855759564,52.88472422774072,-0.04941652125940516,0.18205688759551794
2021110400619,2021-11-05 06:10:20.194807,59523.25717818063,15.0,5.08444197920665,-89.810558513517,1.96799024859727,25.4856997379739,180.249504376901,30.4498980029603,5.08113958333333,-89.8105519444444,15.0,-94.1500015258789,-90.3119659423828,FELH0600,30.4498980029603,30.4495399280568,-179.750495623099,-179.750285069691,4.215795058294681,-89.80974321848755,52.11881525471769,-0.04891770176635262,0.17948757887457026
