,DATE,MJD,EXPTIME,RA,DEC,AIRMASS,ROT_ANGLE,AZ,EL,RA_MD,DEC_MD,EXPTIME_MD,TEMP_SET_MD,CCDTEMP_MD,FILTER_MD,ELSTART_MD,ELEND_MD,AZSTART_MD,AZEND_MD,RA_WCS,DEC_WCS,dRA,dDEC,dAZ,dEL,PNT_OFFSET
2022040500318,2022-04-06 02:41:09.712940,59675.111917973845,30.0,221.416111730898,-44.9670845355918,1.46966418890058,355.131622097881,125.175191689719,42.814506052353,221.415929166667,-44.9667128333333,30.0,-94.1500015258789,,SDSSi,42.814506052353,42.9117262943764,125.175191689719,125.168965835561,221.41540537178858,-44.956180085531436,0.042381546560890125,-0.654267003620985,0.8944315219753675,-0.0039412813226421956,0.6549539011024191
2022040500319,2022-04-06 02:41:42.453484,59675.11229691532,30.0,221.41615160049,-44.9667363028367,1.46700242001991,355.131448607961,125.168965835561,42.9117262943764,221.415929166667,-44.9667128333333,30.0,-94.1500015258789,,SDSSi,42.9117262943764,43.0090596361988,125.168965835561,125.163421709527,221.41534371762037,-44.956160604279034,0.04847297217446155,-0.6345419134609054,0.869091519364316,-0.010063280028903077,0.6354682017156671
2022040500320,2022-04-06 02:42:23.642805,59675.11277364358,30.0,221.416159715851,-44.9667197589902,1.46368240429175,355.333380956228,125.16209267496,43.0325642808311,221.415929166667,-44.9667128333333,30.0,-94.1500015258789,,SDSSg,43.0325642808311,43.1298927052849,125.16209267496,125.156807829131,221.41552600704378,-44.95614675799331,0.0380225284322786,-0.6343800598132849,0.8701980776866675,-0.003980162800596641,0.6349503049433302
2022040500321,2022-04-06 02:42:56.424564,59675.11315306208,30.0,221.416089758706,-44.9667218803987,1.46105515629702,355.333079462543,125.15680782913101,43.1298927052849,221.415929166667,-44.9667128333333,30.0,-94.1500015258789,,SDSSg,43.1298927052849,43.2271379812591,125.156807829131,125.151742477407,221.4156297164631,-44.956139018067006,0.027602534573567296,-0.6349717399010089,0.8720304743591546,0.0023720075449526028,0.6352720466939534
2022040500322,2022-04-06 02:43:38.143545,59675.113635920665,30.0,221.416139256221,-44.9667197992866,1.4577377095603,355.882616390373,125.150404949178,43.2536556406849,221.415929166667,-44.9667128333333,30.0,-94.1500015258789,,SDSSr,43.2536556406849,43.3509737833519,125.150404949178,125.145617206086,221.41558401002357,-44.95613077964163,0.03331477184436203,-0.6353411786981783,0.8744903877290453,-0.00297759797203029,0.635778339976748
2022040500323,2022-04-06 02:44:11.023468,59675.11401647533,30.0,221.416105015262,-44.966733399875,1.45512486399812,355.882455614062,125.145617206086,43.3509737833519,221.415929166667,-44.9667128333333,30.0,-94.1500015258789,,SDSSr,43.3509737833519,43.4452601357334,125.145617206086,125.141140152205,221.41557823565824,-44.95615578902649,0.031606776222906495,-0.6346566509096244,0.874890612192294,-0.0028356506939207766,0.6350505735195656
2022040500324,2022-04-06 02:44:52.497839,59675.11449650276,30.0,221.211470152265,-45.0604867669756,1.44795837522331,356.315899807247,125.26331119655501,43.6191419347306,221.211225833333,-45.0604323888889,30.0,-94.1500015258789,,SDSSr,43.6191419347306,43.7163219436043,125.263311196555,125.259469826211,221.21092441571014,-45.04990772061591,0.032744193289797247,-0.634742781581247,0.8789228922550076,-0.0074728415065555,0.6351641181215072
2022040500325,2022-04-06 02:45:25.383920,59675.114877128704,30.0,221.211438797722,-45.0604507951943,1.44539551523657,356.315816636256,125.25946982621102,43.7163219436043,221.211225833333,-45.0604323888889,30.0,-94.1500015258789,,SDSSr,43.7163219436043,43.8134210392018,125.259469826211,125.255888630141,221.21094762834022,-45.04986964341317,0.02947016290621863,-0.6348691068668432,0.8804311440141376,-0.006210511529500454,0.635210352545278
2022040500326,2022-04-06 02:46:06.332381,59675.115351069224,30.0,221.211486013891,-45.060444672728,1.44224903439753,356.519169673768,125.25506295680002,43.8369998916023,221.211225833333,-45.0604323888889,30.0,-94.1500015258789,,SDSSg,43.8369998916023,43.9342778011196,125.2550629568,125.251749534596,221.21104147457564,-45.04986055675215,0.026672358920068345,-0.6350469585508269,0.8823851518054697,-0.0055438685864147835,0.6353264217094599
2022040500327,2022-04-06 02:46:39.069396,59675.11572996985,30.0,221.211331844611,-45.0604389147626,1.43973443859616,356.519152864866,125.25174953459599,43.9342778011196,221.211225833333,-45.0604323888889,30.0,-94.1500015258789,,SDSSg,43.9342778011196,44.0313929899712,125.251749534596,125.24866410016,221.21110530895558,-45.04987043214342,0.01359213932458365,-0.6341089571496588,0.882254541195198,0.002623444641661711,0.6341816497028231
2022040500328,2022-04-06 02:47:20.849239,59675.11621353286,30.0,221.211411847965,-45.0604389986552,1.436559124447,357.081964485956,125.247976113547,44.0549311622017,221.211225833333,-45.0604323888889,30.0,-94.1500015258789,,SDSSi,44.0549311622017,44.1520789845817,125.247976113547,125.2451651585,221.2109008252369,-45.04986237657664,0.030661363686088336,-0.6345973247123137,0.8850692793236543,-0.010767194861292214,0.6349668646603585
2022040500329,2022-04-06 02:47:53.700325,59675.116593753766,30.0,221.211454924894,-45.0604362552756,1.43405808545227,357.081802766912,125.2451651585,44.1520789845817,221.211225833333,-45.0604323888889,30.0,-94.1500015258789,,SDSSi,44.1520789845817,44.2492826863308,125.2451651585,125.242569227208,221.2110023821405,-45.04985734820271,0.027152565211216242,-0.6347344243720504,0.8866360429330371,-0.009345133498876817,0.6350241812470013
2022040500330,2022-04-06 02:48:34.818619,59675.117069659944,30.0,221.087935254476,-45.1542912348744,1.42871412584382,356.917265363083,125.371249098767,44.3613337560528,221.087680416667,-45.1541511388889,30.0,-94.1500015258789,,SDSSi,44.3613337560528,44.4584122880333,125.371249098767,125.369226266135,221.08733400886788,-45.14370625246351,0.036074736485471465,-0.6350989446536116,0.8903339776771301,-0.01890805011524332,0.6356083531027928
2022040500331,2022-04-06 02:49:07.668723,59675.11744986948,30.0,221.087865427299,-45.154194161093,1.42626798909705,356.917694170184,125.369226266135,44.4584122880333,221.087680416667,-45.1541511388889,30.0,-94.1500015258789,,SDSSi,44.4584122880333,44.5553763790958,125.369226266135,125.367536474456,221.0873397671422,-45.14362309494255,0.03153960940552553,-0.6342639690260811,0.8905559050442658,-0.016784841768634786,0.6346538982768047
2022040500332,2022-04-06 02:49:48.755079,59675.11792540601,30.0,221.087973016915,-45.1541666452795,1.4232166887635,357.123946740595,125.367168117751,44.5788850470562,221.087680416667,-45.1541511388889,30.0,-94.1500015258789,,SDSSg,44.5788850470562,44.6759904011124,125.367168117751,125.36581091999,221.0875786563039,-45.14358034696686,0.02366163666399306,-0.6351778987591815,0.8935937212706484,-0.01255845704719578,0.6353970765307724
2022040500333,2022-04-06 02:50:21.613331,59675.11830570985,30.0,221.087874778838,-45.1541816172312,1.42080186184127,357.123700547841,125.36581091999,44.6759904011124,221.087680416667,-45.1541511388889,30.0,-94.1500015258789,,SDSSg,44.6759904011124,44.7730148418923,125.36581091999,125.364666063775,221.08763752267706,-45.14361097291988,0.014235369654168665,-0.6342386586790336,0.8936896175728338,-0.0069883761367964346,0.6343181161034939
2022040500334,2022-04-06 02:51:03.537519,59675.1187909435,30.0,221.087846566127,-45.1541655743311,1.41773789604105,357.693805027361,125.36438800810699,44.7994913740986,221.087680416667,-45.1541511388889,30.0,-94.1500015258789,,SDSSr,44.7994913740986,44.89648586353,125.364388008107,125.36352388977,221.08757274144168,-45.14362184933449,0.016429481120828007,-0.6326234997965627,0.8933077671897554,-0.009909311899462179,0.6327296065175396
2022040500335,2022-04-06 02:51:36.452312,59675.11917190175,30.0,221.087910846107,-45.1541593021776,1.41533607320633,357.693790697418,125.36352388977,44.89648586353,221.087680416667,-45.1541511388889,30.0,-94.1500015258789,,SDSSr,44.89648586353,44.9935594781273,125.36352388977,125.362866748561,221.08761840567482,-45.1436327448242,0.017546425929211684,-0.631593441203874,0.8933351961747572,-0.011771651799166902,0.6317146613915009
2022040500336,2022-04-06 02:52:18.007785,59675.119652867885,30.0,220.812648851742,-45.0600794123239,1.40758463518187,357.985445520772,125.229542632092,45.2141211017151,220.8124075,-45.0604323888889,30.0,-94.1500015258789,,SDSSr,45.2141211017151,45.3083654328366,125.229542632092,125.230013806809,220.81244561992136,-45.04989990889866,0.012193909237170519,-0.6107702055146492,0.8686435494263688,-0.010415872272807346,0.6108309479293489
2022040500337,2022-04-06 02:52:50.931214,59675.12003392608,30.0,220.812654414844,-45.0604661369769,1.40524070229304,357.985811535549,125.230007101287,45.3113194390171,220.8124075,-45.0604323888889,30.0,-94.1500015258789,,SDSSr,45.3113194390171,45.4055959566613,125.230007101287,125.230013806809,220.8124453481314,-45.04988924947135,0.012544002753223165,-0.634613250333172,0.9040759729605831,-0.011817516369523894,0.6346751152874095
2022040500338,2022-04-06 02:53:31.911665,59675.12050823686,30.0,220.812601147562,-45.0603451623159,1.4023310506443,358.19939592503,125.230058063258,45.4291707857483,220.8124075,-45.0604323888889,30.0,-94.1500015258789,,SDSSg,45.4291707857483,45.5263959451549,125.230058063258,125.230614174594,220.81250999765018,-45.04984724573568,0.005468994707070239,-0.6298749948134322,0.8992614018572817,-0.008136102702230556,0.6298868432353206
2022040500339,2022-04-06 02:54:04.755022,59675.12088836831,30.0,220.812568848635,-45.0604269857748,1.40001691329235,358.199061461051,125.23061417459398,45.5263959451549,220.8124075,-45.0604323888889,30.0,-94.1500015258789,,SDSSg,45.5263959451549,45.6235701425903,125.230614174594,125.23123868226,220.81254882667284,-45.04985484194496,0.0012013177283959956,-0.6343286297906657,0.9071983568592111,-0.006235270220661177,0.6343291974719049
2022040500340,2022-04-06 02:54:46.647913,59675.12137323973,30.0,220.812655895058,-45.0604309814665,1.39706667815339,358.781163722208,125.231546242227,45.6500243230694,220.8124075,-45.0604323888889,30.0,-94.1500015258789,,SDSSi,45.6500243230694,45.7472637875908,125.231546242227,125.232518542995,220.81247891602047,-45.0498770272019,0.010618742247623854,-0.633237255875153,0.907515811676807,-0.014259857611298792,0.6332816849779367
2022040500341,2022-04-06 02:55:19.396153,59675.12175227029,30.0,220.812602244896,-45.0604229390296,1.39479289775233,358.780984267839,125.23251854299498,45.7472637875908,220.8124075,-45.0604323888889,30.0,-94.1500015258789,,SDSSi,45.7472637875908,45.8444008811348,125.232518542995,125.233749229898,220.81247922226441,-45.04988453656379,0.007381357893467372,-0.6323041479480682,0.9077544740188969,-0.0130440260825332,0.6323256481329275
2022040500342,2022-04-06 02:56:01.611448,59675.12224087324,30.0,221.548902793654,-44.9660682834872,1.40423044712876,357.748597264893,125.094360638846,45.3512803300255,221.5486725,-44.9667128333333,30.0,-94.1500015258789,,SDSSi,45.3512803300255,45.4486221655243,125.094360638846,125.09529002427,221.54862057762713,-44.95622399768011,0.01693296161295293,-0.5906571484247738,0.8420798785007038,-0.014188140969734897,0.5907786590717564
2022040500343,2022-04-06 02:56:34.353898,59675.12261983678,30.0,221.548933792334,-44.966709737865,1.4018995276403,357.74928880889,125.09529002427,45.4486221655243,221.5486725,-44.9667128333333,30.0,-94.1500015258789,,SDSSi,45.4486221655243,45.546063689806,125.09529002427,125.095568526973,221.54858978896948,-44.956164501616264,0.020640201870248506,-0.6327141749246097,0.9035375843149784,-0.018043305350827408,0.6328827086006562
2022040500344,2022-04-06 02:57:15.429089,59675.12309524409,30.0,221.548842360599,-44.9666829763721,1.3990060302291,357.958154142953,125.09561233638699,45.5696470125695,221.5486725,-44.9667128333333,30.0,-94.1500015258789,,SDSSg,45.5696470125695,45.666969178521,125.095612336387,125.09617381214,221.5487514398156,-44.956136862868945,0.005455247004235101,-0.6327668101887826,0.905627867257499,-0.008646503375895316,0.6327785836926972
2022040500345,2022-04-06 02:57:48.274304,59675.123475397035,30.0,221.548902034096,-44.9666909649222,1.3967048246709,357.958138978043,125.09617381214,45.666969178521,221.5486725,-44.9667128333333,30.0,-94.1500015258789,,SDSSg,45.666969178521,45.7643583997124,125.09617381214,125.09701960205,221.54877423824112,-44.95617976648485,0.007667751290892991,-0.6306719062401204,0.9041538933417353,-0.011271903300696336,0.6306952434404967
2022040500346,2022-04-06 02:58:30.194653,59675.123960586265,30.0,221.54886999312,-44.966708193271,1.3937744677154,358.536510673085,125.09726815341901,45.790887235009,221.5486725,-44.9667128333333,30.0,-94.1500015258789,,SDSSr,45.790887235009,45.8882433756226,125.097268153419,125.098359365453,221.54880924516655,-44.95613597678367,0.0036448772051810934,-0.6343329892395677,0.9114368832908966,-0.009843366563547193,0.6343382321344666
